scenario,attack_ratio,seed,sim_time_us,mote,record_type,time_ticks,actual_rank,advertised_rank,decrement,time_s
50n_10p_seed1,0.1,1,8616000,39,DRA_ADVERTISE,8478,357,128,512,8.478
50n_10p_seed1,0.1,1,8874000,39,DRA_ADVERTISE,8736,357,128,512,8.736
50n_10p_seed1,0.1,1,9801000,39,DRA_ADVERTISE,9663,357,128,512,9.663
50n_10p_seed1,0.1,1,12059000,39,DRA_ADVERTISE,11921,357,128,512,11.921
50n_10p_seed1,0.1,1,14710000,39,DRA_ADVERTISE,14572,357,128,512,14.572
50n_10p_seed1,0.1,1,16209000,28,DRA_ADVERTISE,15789,355,128,512,15.789
50n_10p_seed1,0.1,1,16666000,28,DRA_ADVERTISE,16246,355,128,512,16.246
50n_10p_seed1,0.1,1,17803000,28,DRA_ADVERTISE,17383,355,128,512,17.383
50n_10p_seed1,0.1,1,18897000,28,DRA_ADVERTISE,18477,355,128,512,18.477
50n_10p_seed1,0.1,1,18932008,39,DRA_ADVERTISE,18794,357,128,512,18.794
50n_10p_seed1,0.1,1,19291000,28,DRA_ADVERTISE,18871,355,128,512,18.871
50n_10p_seed1,0.1,1,20034000,28,DRA_ADVERTISE,19614,355,128,512,19.614
50n_10p_seed1,0.1,1,20282000,28,DRA_ADVERTISE,19862,355,128,512,19.862
50n_10p_seed1,0.1,1,20874000,28,DRA_ADVERTISE,20454,345,128,512,20.454
50n_10p_seed1,0.1,1,20900008,39,DRA_ADVERTISE,20762,346,128,512,20.762
50n_10p_seed1,0.1,1,20929000,6,DRA_ADVERTISE,20115,518,128,512,20.115
50n_10p_seed1,0.1,1,21179000,39,DRA_ADVERTISE,21041,339,128,512,21.041
50n_10p_seed1,0.1,1,21330000,6,DRA_ADVERTISE,20516,518,128,512,20.516
50n_10p_seed1,0.1,1,21564000,28,DRA_ADVERTISE,21144,345,128,512,21.144
50n_10p_seed1,0.1,1,21850008,39,DRA_ADVERTISE,21712,339,128,512,21.712
50n_10p_seed1,0.1,1,22011000,6,DRA_ADVERTISE,21197,518,128,512,21.197
50n_10p_seed1,0.1,1,22188000,24,DRA_ADVERTISE,22009,306,128,512,22.009
50n_10p_seed1,0.1,1,22668000,24,DRA_ADVERTISE,22489,306,128,512,22.489
50n_10p_seed1,0.1,1,22866952,39,DRA_ADVERTISE,22728,330,128,512,22.728
50n_10p_seed1,0.1,1,23482000,24,DRA_ADVERTISE,23303,306,128,512,23.303
50n_10p_seed1,0.1,1,23754000,28,DRA_ADVERTISE,23334,345,128,512,23.334
50n_10p_seed1,0.1,1,23854008,28,DRA_ADVERTISE,23434,345,128,512,23.434
50n_10p_seed1,0.1,1,24315000,6,DRA_ADVERTISE,23501,510,128,512,23.501
50n_10p_seed1,0.1,1,24420008,28,DRA_ADVERTISE,24000,336,128,512,24.0
50n_10p_seed1,0.1,1,25455000,24,DRA_ADVERTISE,25276,306,128,512,25.276
50n_10p_seed1,0.1,1,26237000,28,DRA_ADVERTISE,25817,328,128,512,25.817
50n_10p_seed1,0.1,1,26797000,6,DRA_ADVERTISE,25983,503,128,512,25.983
50n_10p_seed1,0.1,1,27946008,28,DRA_ADVERTISE,27526,320,128,512,27.526
50n_10p_seed1,0.1,1,29011008,6,DRA_ADVERTISE,28197,503,128,512,28.197
50n_10p_seed1,0.1,1,29369000,24,DRA_ADVERTISE,29190,306,128,512,29.19
50n_10p_seed1,0.1,1,31136952,28,DRA_ADVERTISE,30716,313,128,512,30.716
50n_10p_seed1,0.1,1,31888920,24,DRA_ADVERTISE,31709,306,128,512,31.709
50n_10p_seed1,0.1,1,32795000,9,DRA_ADVERTISE,32556,305,128,512,32.556
50n_10p_seed1,0.1,1,33221000,9,DRA_ADVERTISE,32982,305,128,512,32.982
50n_10p_seed1,0.1,1,33546952,28,DRA_ADVERTISE,33126,307,128,512,33.126
50n_10p_seed1,0.1,1,33620000,28,DRA_ADVERTISE,33200,301,128,512,33.2
50n_10p_seed1,0.1,1,33915000,9,DRA_ADVERTISE,33676,305,128,512,33.676
50n_10p_seed1,0.1,1,34346000,6,DRA_ADVERTISE,33532,490,128,512,33.532
50n_10p_seed1,0.1,1,36165000,24,DRA_ADVERTISE,35986,292,128,512,35.986
50n_10p_seed1,0.1,1,36404000,9,DRA_ADVERTISE,36165,305,128,512,36.165
50n_10p_seed1,0.1,1,37725000,39,DRA_ADVERTISE,37587,289,128,512,37.587
50n_10p_seed1,0.1,1,39162000,9,DRA_ADVERTISE,38923,305,128,512,38.923
50n_10p_seed1,0.1,1,44780000,9,DRA_ADVERTISE,44541,305,128,512,44.541
50n_10p_seed1,0.1,1,45907920,6,DRA_ADVERTISE,45093,485,128,512,45.093
50n_10p_seed1,0.1,1,52373000,28,DRA_ADVERTISE,51953,288,128,512,51.953
50n_10p_seed1,0.1,1,52776000,6,DRA_ADVERTISE,51962,456,128,512,51.962
50n_10p_seed1,0.1,1,53545000,39,DRA_ADVERTISE,53407,285,128,512,53.407
50n_10p_seed1,0.1,1,54512000,24,DRA_ADVERTISE,54333,288,128,512,54.333
50n_10p_seed1,0.1,1,54821000,39,DRA_ADVERTISE,54683,285,128,512,54.683
50n_10p_seed1,0.1,1,63171000,28,DRA_ADVERTISE,62751,284,128,512,62.751
50n_10p_seed1,0.1,1,64382000,9,DRA_ADVERTISE,64143,300,128,512,64.143
50n_10p_seed1,0.1,1,66995000,28,DRA_ADVERTISE,66575,284,128,512,66.575
50n_10p_seed1,0.1,1,68658000,6,DRA_ADVERTISE,67844,439,128,512,67.844
50n_10p_seed1,0.1,1,69525000,6,DRA_ADVERTISE,68711,439,128,512,68.711
50n_10p_seed1,0.1,1,69657920,6,DRA_ADVERTISE,68843,439,128,512,68.843
50n_10p_seed1,0.1,1,69793000,24,DRA_ADVERTISE,69614,281,128,512,69.614
50n_10p_seed1,0.1,1,71801000,39,DRA_ADVERTISE,71663,276,128,512,71.663
50n_10p_seed1,0.1,1,75510000,9,DRA_ADVERTISE,75271,300,128,512,75.271
50n_10p_seed1,0.1,1,77824000,24,DRA_ADVERTISE,77645,278,128,512,77.645
50n_10p_seed1,0.1,1,84164000,28,DRA_ADVERTISE,83744,275,128,512,83.744
50n_10p_seed1,0.1,1,84860000,6,DRA_ADVERTISE,84046,425,128,512,84.046
50n_10p_seed1,0.1,1,87054000,24,DRA_ADVERTISE,86875,275,128,512,86.875
50n_10p_seed1,0.1,1,87236000,39,DRA_ADVERTISE,87098,265,128,512,87.098
50n_10p_seed1,0.1,1,90843000,9,DRA_ADVERTISE,90604,295,128,512,90.604
50n_10p_seed1,0.1,1,93635000,28,DRA_ADVERTISE,93215,271,128,512,93.215
50n_10p_seed1,0.1,1,95383000,9,DRA_ADVERTISE,95144,295,128,512,95.144
50n_10p_seed1,0.1,1,95963000,24,DRA_ADVERTISE,95784,275,128,512,95.784
50n_10p_seed1,0.1,1,99659000,6,DRA_ADVERTISE,98845,425,128,512,98.845
50n_10p_seed1,0.1,1,101819000,39,DRA_ADVERTISE,101681,261,128,512,101.681
50n_10p_seed1,0.1,1,106331000,9,DRA_ADVERTISE,106092,295,128,512,106.092
50n_10p_seed1,0.1,1,106820952,6,DRA_ADVERTISE,106006,425,128,512,106.006
50n_10p_seed1,0.1,1,113426000,6,DRA_ADVERTISE,112612,417,128,512,112.612
50n_10p_seed1,0.1,1,115798000,28,DRA_ADVERTISE,115378,263,128,512,115.378
50n_10p_seed1,0.1,1,116998000,39,DRA_ADVERTISE,116860,256,128,512,116.86
50n_10p_seed1,0.1,1,119131000,24,DRA_ADVERTISE,118952,269,128,512,118.952
50n_10p_seed1,0.1,1,123347000,9,DRA_ADVERTISE,123108,291,128,512,123.108
50n_10p_seed1,0.1,1,124131000,39,DRA_ADVERTISE,123993,256,128,512,123.993
50n_10p_seed1,0.1,1,125977000,6,DRA_ADVERTISE,125163,414,128,512,125.163
50n_10p_seed1,0.1,1,130270000,28,DRA_ADVERTISE,129850,261,128,512,129.85
50n_10p_seed1,0.1,1,132650000,6,DRA_ADVERTISE,131836,414,128,512,131.836
50n_10p_seed1,0.1,1,135599000,24,DRA_ADVERTISE,135420,267,128,512,135.42
50n_10p_seed1,0.1,1,135619192,6,DRA_ADVERTISE,134805,407,128,512,134.805
50n_10p_seed1,0.1,1,137853000,39,DRA_ADVERTISE,137715,256,128,512,137.715
50n_10p_seed1,0.1,1,142990000,28,DRA_ADVERTISE,142570,258,128,512,142.57
50n_10p_seed1,0.1,1,146831000,9,DRA_ADVERTISE,146592,287,128,512,146.592
50n_10p_seed1,0.1,1,146844000,6,DRA_ADVERTISE,146030,403,128,512,146.03
50n_10p_seed1,0.1,1,148105000,24,DRA_ADVERTISE,147926,264,128,512,147.926
50n_10p_seed1,0.1,1,149483000,24,DRA_ADVERTISE,149304,264,128,512,149.304
50n_10p_seed1,0.1,1,151953000,28,DRA_ADVERTISE,151533,258,128,512,151.533
50n_10p_seed1,0.1,1,154452000,39,DRA_ADVERTISE,154314,256,128,512,154.314
50n_10p_seed1,0.1,1,161634000,9,DRA_ADVERTISE,161395,287,128,512,161.395
50n_10p_seed1,0.1,1,161962000,28,DRA_ADVERTISE,161542,268,128,512,161.542
50n_10p_seed1,0.1,1,162948000,6,DRA_ADVERTISE,162134,401,128,512,162.134
50n_10p_seed1,0.1,1,163886000,39,DRA_ADVERTISE,163748,256,128,512,163.748
50n_10p_seed1,0.1,1,169033000,24,DRA_ADVERTISE,168854,262,128,512,168.854
50n_10p_seed1,0.1,1,169392000,9,DRA_ADVERTISE,169153,283,128,512,169.153
50n_10p_seed1,0.1,1,169989952,6,DRA_ADVERTISE,169175,401,128,512,169.175
50n_10p_seed1,0.1,1,177401000,9,DRA_ADVERTISE,177162,283,128,512,177.162
50n_10p_seed1,0.1,1,177655000,39,DRA_ADVERTISE,177517,256,128,512,177.517
50n_10p_seed1,0.1,1,177863000,6,DRA_ADVERTISE,177049,399,128,512,177.049
50n_10p_seed1,0.1,1,178192000,24,DRA_ADVERTISE,178013,261,128,512,178.013
50n_10p_seed1,0.1,1,183312000,28,DRA_ADVERTISE,182892,265,128,512,182.892
50n_10p_seed1,0.1,1,185442000,39,DRA_ADVERTISE,185304,256,128,512,185.304
50n_10p_seed1,0.1,1,191196000,9,DRA_ADVERTISE,190957,283,128,512,190.957
50n_10p_seed1,0.1,1,198565000,28,DRA_ADVERTISE,198145,261,128,512,198.145
50n_10p_seed1,0.1,1,199360952,6,DRA_ADVERTISE,198546,397,128,512,198.546
50n_10p_seed1,0.1,1,199589000,6,DRA_ADVERTISE,198775,395,128,512,198.775
50n_10p_seed1,0.1,1,199663000,24,DRA_ADVERTISE,199484,259,128,512,199.484
50n_10p_seed1,0.1,1,200937984,39,DRA_ADVERTISE,200799,266,128,512,200.799
50n_10p_seed1,0.1,1,201671000,39,DRA_ADVERTISE,201533,265,128,512,201.533
50n_10p_seed1,0.1,1,209848000,6,DRA_ADVERTISE,209034,395,128,512,209.034
50n_10p_seed1,0.1,1,211225000,28,DRA_ADVERTISE,210805,259,128,512,210.805
50n_10p_seed1,0.1,1,212258000,9,DRA_ADVERTISE,212019,280,128,512,212.019
50n_10p_seed1,0.1,1,213338000,24,DRA_ADVERTISE,213159,258,128,512,213.159
50n_10p_seed1,0.1,1,215119000,28,DRA_ADVERTISE,214699,259,128,512,214.699
50n_10p_seed1,0.1,1,215131000,6,DRA_ADVERTISE,214317,393,128,512,214.317
50n_10p_seed1,0.1,1,219993000,39,DRA_ADVERTISE,219855,265,128,512,219.855
50n_10p_seed1,0.1,1,220810240,39,DRA_ADVERTISE,220672,265,128,512,220.672
50n_10p_seed1,0.1,1,224559240,39,DRA_ADVERTISE,224421,262,128,512,224.421
50n_10p_seed1,0.1,1,226151952,6,DRA_ADVERTISE,225337,393,128,512,225.337
50n_10p_seed1,0.1,1,226909000,24,DRA_ADVERTISE,226730,256,128,512,226.73
50n_10p_seed1,0.1,1,228512000,9,DRA_ADVERTISE,228273,277,128,512,228.273
50n_10p_seed1,0.1,1,229266000,28,DRA_ADVERTISE,228846,256,128,512,228.846
50n_10p_seed1,0.1,1,233020000,6,DRA_ADVERTISE,232206,392,128,512,232.206
50n_10p_seed1,0.1,1,236782000,39,DRA_ADVERTISE,236644,258,128,512,236.644
50n_10p_seed1,0.1,1,237095984,39,DRA_ADVERTISE,236957,258,128,512,236.957
50n_10p_seed1,0.1,1,237821000,9,DRA_ADVERTISE,237582,277,128,512,237.582
50n_10p_seed1,0.1,1,239448000,9,DRA_ADVERTISE,239209,277,128,512,239.209
50n_10p_seed1,0.1,1,244610000,28,DRA_ADVERTISE,244190,256,128,512,244.19
50n_10p_seed1,0.1,1,244753240,39,DRA_ADVERTISE,244615,257,128,512,244.615
50n_10p_seed1,0.1,1,245001000,6,DRA_ADVERTISE,244187,392,128,512,244.187
50n_10p_seed1,0.1,1,246784000,39,DRA_ADVERTISE,246646,256,128,512,246.646
50n_10p_seed1,0.1,1,248929000,24,DRA_ADVERTISE,248750,256,128,512,248.75
50n_10p_seed1,0.1,1,249565192,6,DRA_ADVERTISE,248751,391,128,512,248.751
50n_10p_seed1,0.1,1,253353000,39,DRA_ADVERTISE,253215,256,128,512,253.215
50n_10p_seed1,0.1,1,255412000,24,DRA_ADVERTISE,255233,256,128,512,255.233
50n_10p_seed1,0.1,1,257087000,9,DRA_ADVERTISE,256848,274,128,512,256.848
50n_10p_seed1,0.1,1,259390000,28,DRA_ADVERTISE,258970,256,128,512,258.97
50n_10p_seed1,0.1,1,261142000,6,DRA_ADVERTISE,260328,390,128,512,260.328
50n_10p_seed1,0.1,1,262757000,6,DRA_ADVERTISE,261943,390,128,512,261.943
50n_10p_seed1,0.1,1,266679000,24,DRA_ADVERTISE,266500,256,128,512,266.5
50n_10p_seed1,0.1,1,267346000,39,DRA_ADVERTISE,267208,256,128,512,267.208
50n_10p_seed1,0.1,1,272566952,6,DRA_ADVERTISE,271752,390,128,512,271.752
50n_10p_seed1,0.1,1,275884000,6,DRA_ADVERTISE,275070,388,128,512,275.07
50n_10p_seed1,0.1,1,275975000,9,DRA_ADVERTISE,275736,272,128,512,275.736
50n_10p_seed1,0.1,1,277068000,24,DRA_ADVERTISE,276889,256,128,512,276.889
50n_10p_seed1,0.1,1,278038000,28,DRA_ADVERTISE,277618,256,128,512,277.618
50n_10p_seed1,0.1,1,283423000,39,DRA_ADVERTISE,283285,256,128,512,283.285
50n_10p_seed1,0.1,1,283509000,28,DRA_ADVERTISE,283089,256,128,512,283.089
50n_10p_seed1,0.1,1,287931000,9,DRA_ADVERTISE,287692,272,128,512,287.692
50n_10p_seed1,0.1,1,294093192,6,DRA_ADVERTISE,293279,387,128,512,293.279
50n_10p_seed1,0.1,1,294516000,6,DRA_ADVERTISE,293702,387,128,512,293.702
50n_10p_seed1,0.1,1,296125000,28,DRA_ADVERTISE,295705,256,128,512,295.705
50n_10p_seed1,0.1,1,296374000,9,DRA_ADVERTISE,296135,272,128,512,296.135
50n_10p_seed1,0.1,1,298586000,24,DRA_ADVERTISE,298407,256,128,512,298.407
50n_10p_seed1,0.1,1,300780000,39,DRA_ADVERTISE,300642,256,128,512,300.642
50n_10p_seed1,0.1,1,305759000,9,DRA_ADVERTISE,305520,270,128,512,305.52
50n_10p_seed1,0.1,1,311258000,6,DRA_ADVERTISE,310444,386,128,512,310.444
50n_10p_seed1,0.1,1,313838000,24,DRA_ADVERTISE,313659,256,128,512,313.659
50n_10p_seed1,0.1,1,314326000,39,DRA_ADVERTISE,314188,256,128,512,314.188
50n_10p_seed1,0.1,1,314411000,28,DRA_ADVERTISE,313991,256,128,512,313.991
50n_10p_seed1,0.1,1,322660984,6,DRA_ADVERTISE,321846,386,128,512,321.846
50n_10p_seed1,0.1,1,324885000,39,DRA_ADVERTISE,324747,256,128,512,324.747
50n_10p_seed1,0.1,1,324896000,9,DRA_ADVERTISE,324657,268,128,512,324.657
50n_10p_seed1,0.1,1,324937000,28,DRA_ADVERTISE,324517,256,128,512,324.517
50n_10p_seed1,0.1,1,325047000,6,DRA_ADVERTISE,324233,385,128,512,324.233
50n_10p_seed1,0.1,1,326733000,24,DRA_ADVERTISE,326554,256,128,512,326.554
50n_10p_seed1,0.1,1,327949000,39,DRA_ADVERTISE,327811,256,128,512,327.811
50n_10p_seed1,0.1,1,330708000,24,DRA_ADVERTISE,330529,256,128,512,330.529
50n_10p_seed1,0.1,1,336404000,9,DRA_ADVERTISE,336165,268,128,512,336.165
50n_10p_seed1,0.1,1,341877000,28,DRA_ADVERTISE,341457,256,128,512,341.457
50n_10p_seed1,0.1,1,343846984,6,DRA_ADVERTISE,343032,384,128,512,343.032
50n_10p_seed1,0.1,1,344367000,24,DRA_ADVERTISE,344188,256,128,512,344.188
50n_10p_seed1,0.1,1,344451000,28,DRA_ADVERTISE,344031,256,128,512,344.031
50n_10p_seed1,0.1,1,344807000,6,DRA_ADVERTISE,343993,384,128,512,343.993
50n_10p_seed1,0.1,1,348184000,39,DRA_ADVERTISE,348046,256,128,512,348.046
50n_10p_seed1,0.1,1,358644000,24,DRA_ADVERTISE,358465,256,128,512,358.465
50n_10p_seed1,0.1,1,359236000,6,DRA_ADVERTISE,358422,384,128,512,358.422
50n_10p_seed1,0.1,1,359554000,9,DRA_ADVERTISE,359315,266,128,512,359.315
50n_10p_seed1,0.1,1,362629000,6,DRA_ADVERTISE,361815,384,128,512,361.815
50n_10p_seed1,0.1,1,362837000,28,DRA_ADVERTISE,362417,256,128,512,362.417
50n_10p_seed1,0.1,1,363470000,39,DRA_ADVERTISE,363332,256,128,512,363.332
50n_10p_seed1,0.1,1,364865000,9,DRA_ADVERTISE,364626,266,128,512,364.626
50n_10p_seed1,0.1,1,370941984,6,DRA_ADVERTISE,370127,384,128,512,370.127
50n_10p_seed1,0.1,1,371129000,9,DRA_ADVERTISE,370890,266,128,512,370.89
50n_10p_seed1,0.1,1,373240000,39,DRA_ADVERTISE,373102,256,128,512,373.102
50n_10p_seed1,0.1,1,375379000,28,DRA_ADVERTISE,374959,256,128,512,374.959
50n_10p_seed1,0.1,1,377001000,6,DRA_ADVERTISE,376187,384,128,512,376.187
50n_10p_seed1,0.1,1,379711000,24,DRA_ADVERTISE,379532,256,128,512,379.532
50n_10p_seed1,0.1,1,383865000,39,DRA_ADVERTISE,383727,256,128,512,383.727
50n_10p_seed1,0.1,1,384793000,9,DRA_ADVERTISE,384554,265,128,512,384.554
50n_10p_seed1,0.1,1,388540000,28,DRA_ADVERTISE,388120,256,128,512,388.12
50n_10p_seed1,0.1,1,392488000,6,DRA_ADVERTISE,391674,384,128,512,391.674
50n_10p_seed1,0.1,1,394358000,24,DRA_ADVERTISE,394179,256,128,512,394.179
50n_10p_seed1,0.1,1,397415000,39,DRA_ADVERTISE,397277,256,128,512,397.277
50n_10p_seed1,0.1,1,405434000,9,DRA_ADVERTISE,405195,265,128,512,405.195
50n_10p_seed1,0.1,1,406423984,6,DRA_ADVERTISE,405609,384,128,512,405.609
50n_10p_seed1,0.1,1,410016000,28,DRA_ADVERTISE,409596,256,128,512,409.596
50n_10p_seed1,0.1,1,411709000,6,DRA_ADVERTISE,410895,384,128,512,410.895
50n_10p_seed1,0.1,1,412465000,39,DRA_ADVERTISE,412327,256,128,512,412.327
50n_10p_seed1,0.1,1,412482000,24,DRA_ADVERTISE,412303,256,128,512,412.303
50n_10p_seed1,0.1,1,418313000,9,DRA_ADVERTISE,418074,264,128,512,418.074
50n_10p_seed1,0.1,1,418691000,9,DRA_ADVERTISE,418452,264,128,512,418.452
50n_10p_seed1,0.1,1,419756000,24,DRA_ADVERTISE,419577,256,128,512,419.577
50n_10p_seed1,0.1,1,425328000,6,DRA_ADVERTISE,424514,384,128,512,424.514
50n_10p_seed1,0.1,1,429306000,28,DRA_ADVERTISE,428886,256,128,512,428.886
50n_10p_seed1,0.1,1,429909000,24,DRA_ADVERTISE,429730,256,128,512,429.73
50n_10p_seed1,0.1,1,432512000,39,DRA_ADVERTISE,432374,256,128,512,432.374
50n_10p_seed1,0.1,1,440080000,9,DRA_ADVERTISE,439841,264,128,512,439.841
50n_10p_seed1,0.1,1,440579984,6,DRA_ADVERTISE,439765,384,128,512,439.765
50n_10p_seed1,0.1,1,441853000,6,DRA_ADVERTISE,441039,384,128,512,441.039
50n_10p_seed1,0.1,1,443763000,39,DRA_ADVERTISE,443625,256,128,512,443.625
50n_10p_seed1,0.1,1,443842000,28,DRA_ADVERTISE,443422,256,128,512,443.422
50n_10p_seed1,0.1,1,444225000,24,DRA_ADVERTISE,444046,256,128,512,444.046
50n_10p_seed1,0.1,1,445744000,28,DRA_ADVERTISE,445324,256,128,512,445.324
50n_10p_seed1,0.1,1,448109000,39,DRA_ADVERTISE,447971,256,128,512,447.971
50n_10p_seed1,0.1,1,456205000,6,DRA_ADVERTISE,455391,384,128,512,455.391
50n_10p_seed1,0.1,1,456288000,24,DRA_ADVERTISE,456109,256,128,512,456.109
50n_10p_seed1,0.1,1,457686000,9,DRA_ADVERTISE,457447,263,128,512,457.447
50n_10p_seed1,0.1,1,458460000,28,DRA_ADVERTISE,458040,256,128,512,458.04
50n_10p_seed1,0.1,1,461098984,6,DRA_ADVERTISE,460284,384,128,512,460.284
50n_10p_seed1,0.1,1,464135000,39,DRA_ADVERTISE,463997,256,128,512,463.997
50n_10p_seed1,0.1,1,465899000,6,DRA_ADVERTISE,465085,384,128,512,465.085
50n_10p_seed1,0.1,1,472760000,28,DRA_ADVERTISE,472340,256,128,512,472.34
50n_10p_seed1,0.1,1,473922000,9,DRA_ADVERTISE,473683,262,128,512,473.683
50n_10p_seed1,0.1,1,474044000,6,DRA_ADVERTISE,473230,384,128,512,473.23
50n_10p_seed1,0.1,1,475031000,24,DRA_ADVERTISE,474852,256,128,512,474.852
50n_10p_seed1,0.1,1,477432000,39,DRA_ADVERTISE,477294,256,128,512,477.294
50n_10p_seed1,0.1,1,486129000,9,DRA_ADVERTISE,485890,262,128,512,485.89
50n_10p_seed1,0.1,1,488472000,6,DRA_ADVERTISE,487658,384,128,512,487.658
50n_10p_seed1,0.1,1,489702000,28,DRA_ADVERTISE,489282,256,128,512,489.282
50n_10p_seed1,0.1,1,492731000,39,DRA_ADVERTISE,492593,256,128,512,492.593
50n_10p_seed1,0.1,1,494650000,24,DRA_ADVERTISE,494471,256,128,512,494.471
50n_10p_seed1,0.1,1,500664984,6,DRA_ADVERTISE,499850,384,128,512,499.85
50n_10p_seed1,0.1,1,501253000,9,DRA_ADVERTISE,501014,287,128,512,501.014
50n_10p_seed1,0.1,1,504421000,6,DRA_ADVERTISE,503607,384,128,512,503.607
50n_10p_seed1,0.1,1,507444000,24,DRA_ADVERTISE,507265,256,128,512,507.265
50n_10p_seed1,0.1,1,509031000,28,DRA_ADVERTISE,508611,256,128,512,508.611
50n_10p_seed1,0.1,1,511791000,39,DRA_ADVERTISE,511653,256,128,512,511.653
50n_10p_seed1,0.1,1,512405000,24,DRA_ADVERTISE,512226,268,128,512,512.226
50n_10p_seed1,0.1,1,516044000,9,DRA_ADVERTISE,515805,283,128,512,515.805
50n_10p_seed1,0.1,1,517574000,39,DRA_ADVERTISE,517436,256,128,512,517.436
50n_10p_seed1,0.1,1,520533000,9,DRA_ADVERTISE,520294,283,128,512,520.294
50n_10p_seed1,0.1,1,521913000,6,DRA_ADVERTISE,521099,384,128,512,521.099
50n_10p_seed1,0.1,1,523394000,24,DRA_ADVERTISE,523215,266,128,512,523.215
50n_10p_seed1,0.1,1,524685000,28,DRA_ADVERTISE,524265,256,128,512,524.265
50n_10p_seed1,0.1,1,530577984,6,DRA_ADVERTISE,529763,384,128,512,529.763
50n_10p_seed1,0.1,1,530975000,39,DRA_ADVERTISE,530837,256,128,512,530.837
50n_10p_seed1,0.1,1,536946000,9,DRA_ADVERTISE,536707,283,128,512,536.707
50n_10p_seed1,0.1,1,537146000,28,DRA_ADVERTISE,536726,256,128,512,536.726
50n_10p_seed1,0.1,1,537460000,6,DRA_ADVERTISE,536646,384,128,512,536.646
50n_10p_seed1,0.1,1,538900984,24,DRA_ADVERTISE,538721,266,128,512,538.721
50n_10p_seed1,0.1,1,542397000,24,DRA_ADVERTISE,542218,277,128,512,542.218
50n_10p_seed1,0.1,1,547241000,39,DRA_ADVERTISE,547103,256,128,512,547.103
50n_10p_seed1,0.1,1,553213984,6,DRA_ADVERTISE,552399,409,128,512,552.399
50n_10p_seed1,0.1,1,553467000,6,DRA_ADVERTISE,552653,409,128,512,552.653
50n_10p_seed1,0.1,1,554645000,24,DRA_ADVERTISE,554466,272,128,512,554.466
50n_10p_seed1,0.1,1,555018000,28,DRA_ADVERTISE,554598,256,128,512,554.598
50n_10p_seed1,0.1,1,555666000,9,DRA_ADVERTISE,555427,280,128,512,555.427
50n_10p_seed1,0.1,1,559744000,28,DRA_ADVERTISE,559324,256,128,512,559.324
50n_10p_seed1,0.1,1,563830000,39,DRA_ADVERTISE,563692,256,128,512,563.692
50n_10p_seed1,0.1,1,566997000,9,DRA_ADVERTISE,566758,280,128,512,566.758
50n_10p_seed1,0.1,1,568010000,6,DRA_ADVERTISE,567196,401,128,512,567.196
50n_10p_seed1,0.1,1,569894984,24,DRA_ADVERTISE,569715,272,128,512,569.715
50n_10p_seed1,0.1,1,571501000,6,DRA_ADVERTISE,570687,397,128,512,570.687
50n_10p_seed1,0.1,1,572824000,28,DRA_ADVERTISE,572404,256,128,512,572.404
50n_10p_seed1,0.1,1,574946000,39,DRA_ADVERTISE,574808,256,128,512,574.808
50n_10p_seed1,0.1,1,575903000,24,DRA_ADVERTISE,575724,268,128,512,575.724
50n_10p_seed1,0.1,1,584572000,9,DRA_ADVERTISE,584333,277,128,512,584.333
50n_10p_seed1,0.1,1,585343000,28,DRA_ADVERTISE,584923,256,128,512,584.923
50n_10p_seed1,0.1,1,585382000,39,DRA_ADVERTISE,585244,256,128,512,585.244
50n_10p_seed1,0.1,1,587720000,24,DRA_ADVERTISE,587541,266,128,512,587.541
50n_10p_seed1,0.1,1,590098984,6,DRA_ADVERTISE,589284,393,128,512,589.284
50n_10p_seed1,0.1,1,591274000,6,DRA_ADVERTISE,590460,393,128,512,590.46
50n_10p_seed1,0.1,1,596583000,39,DRA_ADVERTISE,596445,256,128,512,596.445
50n_10p_seed1,0.1,1,596685984,24,DRA_ADVERTISE,596506,266,128,512,596.506
50n_10p_seed1,0.1,1,599691000,9,DRA_ADVERTISE,599452,277,128,512,599.452
50n_10p_seed2,0.1,2,13243000,40,DRA_ADVERTISE,12805,300,128,512,12.805
50n_10p_seed2,0.1,2,13589000,40,DRA_ADVERTISE,13151,300,128,512,13.151
50n_10p_seed2,0.1,2,14380000,40,DRA_ADVERTISE,13942,300,128,512,13.942
50n_10p_seed2,0.1,2,15875000,40,DRA_ADVERTISE,15437,300,128,512,15.437
50n_10p_seed2,0.1,2,16637000,40,DRA_ADVERTISE,16199,300,128,512,16.199
50n_10p_seed2,0.1,2,17056000,40,DRA_ADVERTISE,16618,300,128,512,16.618
50n_10p_seed2,0.1,2,17695000,26,DRA_ADVERTISE,16979,597,128,512,16.979
50n_10p_seed2,0.1,2,18007000,40,DRA_ADVERTISE,17569,300,128,512,17.569
50n_10p_seed2,0.1,2,18094000,26,DRA_ADVERTISE,17378,582,128,512,17.378
50n_10p_seed2,0.1,2,18898000,40,DRA_ADVERTISE,18460,300,128,512,18.46
50n_10p_seed2,0.1,2,19029000,26,DRA_ADVERTISE,18313,582,128,512,18.313
50n_10p_seed2,0.1,2,19383000,40,DRA_ADVERTISE,18945,300,128,512,18.945
50n_10p_seed2,0.1,2,20320000,40,DRA_ADVERTISE,19882,300,128,512,19.882
50n_10p_seed2,0.1,2,20572000,26,DRA_ADVERTISE,19856,568,128,512,19.856
