scenario,attack_ratio,seed,sim_time_us,mote,record_type,event,time_ticks,node,role,attack,seq,rank,dag_rank,parent,parent_rank,parent_metric,etx,rssi,nbrs,delay_ticks,time_s,bucket_end_s,snapshot_id,advertised_rank,actual_rank_from_dio,rank_decrement,rank_delta,tx_count,rx_success_count,mean_delivery_delay_ticks,pdr
50n_10p_seed3,0.1,3,410570000,49,TRACE,periodic,410001,49,benign,0,14,392,3,32,256,136,136,-94,7,0,410.001,420,50n_10p_seed3_t00420,392.0,392.0,,0.0,3,3,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,410491000,50,TRACE,periodic,410001,50,benign,0,13,403,3,36,256,147,147,-91,6,0,410.001,420,50n_10p_seed3_t00420,403.0,403.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,480891760,1,TRACE,rx,479958,1,root,0,17,128,1,0,65535,65535,65535,32767,24,18446744073709551440,479.958,480,50n_10p_seed3_t00480,128.0,128.0,,0.0,0,0,0.0,0.0
50n_10p_seed3,0.1,3,474955000,2,TRACE,tx,474192,2,attacker,1,14,391,3,19,256,135,135,-91,8,0,474.192,480,50n_10p_seed3_t00480,391.0,391.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,476965000,3,TRACE,tx,476511,3,benign,0,16,390,3,19,256,134,134,-85,10,0,476.511,480,50n_10p_seed3_t00480,390.0,390.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,479234000,4,TRACE,tx,478972,4,benign,0,16,270,2,14,128,142,142,-73,12,0,478.972,480,50n_10p_seed3_t00480,270.0,270.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,470140000,5,TRACE,periodic,470001,5,benign,0,15,271,2,14,128,143,143,-52,13,0,470.001,480,50n_10p_seed3_t00480,271.0,271.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,470548000,6,TRACE,periodic,470001,6,benign,0,15,271,2,14,128,143,143,-39,13,0,470.001,480,50n_10p_seed3_t00480,271.0,271.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,470605000,7,TRACE,periodic,470001,7,benign,0,15,278,2,14,128,150,150,-59,12,0,470.001,480,50n_10p_seed3_t00480,278.0,278.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,470117000,8,TRACE,periodic,470001,8,benign,0,16,262,2,14,128,134,134,-83,10,0,470.001,480,50n_10p_seed3_t00480,262.0,262.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,470198000,9,TRACE,periodic,470001,9,benign,0,14,406,3,24,257,149,149,-85,7,0,470.001,480,50n_10p_seed3_t00480,406.0,406.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,470364000,10,TRACE,periodic,470001,10,benign,0,14,263,2,27,128,135,135,-88,10,0,470.001,480,50n_10p_seed3_t00480,263.0,263.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,470026000,11,TRACE,periodic,470001,11,benign,0,14,270,2,27,128,142,142,-83,14,0,470.001,480,50n_10p_seed3_t00480,270.0,270.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,470667000,12,TRACE,periodic,470001,12,attacker,1,18,392,3,19,256,136,136,-67,16,0,470.001,480,50n_10p_seed3_t00480,392.0,392.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,470319000,13,TRACE,periodic,470001,13,benign,0,14,265,2,1,128,137,137,-80,18,0,470.001,480,50n_10p_seed3_t00480,265.0,265.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,470794000,14,TRACE,periodic,470001,14,attacker,1,16,256,2,1,128,128,128,-88,17,0,470.001,480,50n_10p_seed3_t00480,256.0,256.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,470033000,15,TRACE,periodic,470001,15,benign,0,14,273,2,14,128,145,145,-48,17,0,470.001,480,50n_10p_seed3_t00480,273.0,273.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,470833000,16,TRACE,periodic,470001,16,benign,0,15,275,2,14,128,147,147,-77,14,0,470.001,480,50n_10p_seed3_t00480,275.0,275.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,471963000,17,TRACE,tx,470989,17,benign,0,16,399,3,32,256,143,143,-77,10,0,470.989,480,50n_10p_seed3_t00480,399.0,399.0,,0.0,2,2,93.5,1.0
50n_10p_seed3,0.1,3,470369000,18,TRACE,periodic,470001,18,benign,0,16,278,2,27,128,150,150,-59,12,0,470.001,480,50n_10p_seed3_t00480,278.0,278.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,470266000,19,TRACE,periodic,470001,19,benign,0,16,256,2,1,128,128,128,-92,18,0,470.001,480,50n_10p_seed3_t00480,256.0,256.0,,0.0,1,1,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,479750000,20,TRACE,tx,479464,20,benign,0,15,268,2,1,128,140,140,-67,21,0,479.464,480,50n_10p_seed3_t00480,268.0,268.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,470993000,21,TRACE,periodic,470001,21,benign,0,16,269,2,1,128,141,141,-54,21,0,470.001,480,50n_10p_seed3_t00480,269.0,269.0,,0.0,2,2,76.0,1.0
50n_10p_seed3,0.1,3,470814000,22,TRACE,periodic,470001,22,benign,0,16,269,2,1,128,141,141,-52,22,0,470.001,480,50n_10p_seed3_t00480,269.0,269.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,470804000,23,TRACE,periodic,470001,23,benign,0,16,265,2,1,128,137,137,-70,21,0,470.001,480,50n_10p_seed3_t00480,265.0,265.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,471515000,24,TRACE,tx,471251,24,benign,0,15,256,2,1,128,128,128,-94,18,0,471.251,480,50n_10p_seed3_t00480,256.0,256.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,470651000,25,TRACE,periodic,470001,25,benign,0,16,392,3,40,256,136,136,-78,14,0,470.001,480,50n_10p_seed3_t00480,392.0,392.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,470792000,26,TRACE,periodic,470001,26,benign,0,15,282,2,27,128,154,154,-41,13,0,470.001,480,50n_10p_seed3_t00480,282.0,282.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,471469000,27,TRACE,tx,470844,27,attacker,1,15,256,2,1,128,128,128,-83,18,0,470.844,480,50n_10p_seed3_t00480,256.0,256.0,,0.0,3,3,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,470020000,28,TRACE,periodic,470001,28,attacker,1,16,269,2,1,128,141,141,-51,22,0,470.001,480,50n_10p_seed3_t00480,269.0,269.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,470192000,29,TRACE,periodic,470001,29,benign,0,16,269,2,1,128,141,141,-23,21,0,470.001,480,50n_10p_seed3_t00480,269.0,269.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,472306000,30,TRACE,tx,472254,30,benign,0,15,271,2,1,128,143,143,-31,21,0,472.254,480,50n_10p_seed3_t00480,271.0,271.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,470243000,31,TRACE,periodic,470001,31,benign,0,16,268,2,1,128,140,140,-61,20,0,470.001,480,50n_10p_seed3_t00480,268.0,268.0,,0.0,1,1,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,470108000,32,TRACE,periodic,470001,32,benign,0,15,256,2,1,128,128,128,-88,18,0,470.001,480,50n_10p_seed3_t00480,256.0,256.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,470159000,33,TRACE,periodic,470001,33,benign,0,16,397,3,40,256,141,141,-50,12,0,470.001,480,50n_10p_seed3_t00480,397.0,397.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,470290000,34,TRACE,periodic,470001,34,benign,0,16,269,2,27,128,141,141,-50,11,0,470.001,480,50n_10p_seed3_t00480,269.0,269.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,470889000,35,TRACE,periodic,470001,35,benign,0,16,261,2,1,128,133,133,-92,16,0,470.001,480,50n_10p_seed3_t00480,261.0,261.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,474636000,36,TRACE,tx,473885,36,benign,0,14,256,2,1,128,128,128,-74,19,0,473.885,480,50n_10p_seed3_t00480,256.0,256.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,470174000,37,TRACE,periodic,470001,37,benign,0,16,275,2,1,128,147,147,-44,18,0,470.001,480,50n_10p_seed3_t00480,275.0,275.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,470625000,38,TRACE,periodic,470001,38,benign,0,17,269,2,1,128,141,141,-50,19,0,470.001,480,50n_10p_seed3_t00480,269.0,269.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,470615000,39,TRACE,periodic,470001,39,benign,0,16,265,2,1,128,137,137,-68,19,0,470.001,480,50n_10p_seed3_t00480,265.0,265.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,470199000,40,TRACE,periodic,470001,40,benign,0,16,256,2,1,128,128,128,-92,15,0,470.001,480,50n_10p_seed3_t00480,256.0,256.0,,0.0,1,1,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,470249000,41,TRACE,periodic,470001,41,benign,0,16,397,3,40,256,141,141,-39,10,0,470.001,480,50n_10p_seed3_t00480,397.0,397.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,470109000,42,TRACE,periodic,470001,42,benign,0,16,262,2,27,128,134,134,-86,8,0,470.001,480,50n_10p_seed3_t00480,262.0,262.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,470436000,43,TRACE,periodic,470001,43,benign,0,15,266,2,27,128,138,138,-81,11,0,470.001,480,50n_10p_seed3_t00480,266.0,266.0,,0.0,1,1,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,470748000,44,TRACE,periodic,470001,44,benign,0,17,262,2,1,128,134,134,-90,15,0,470.001,480,50n_10p_seed3_t00480,262.0,262.0,,0.0,2,3,1.8446744073709552e+19,1.5
50n_10p_seed3,0.1,3,477869000,45,TRACE,tx,477062,45,benign,0,15,269,2,1,128,141,141,-75,15,0,477.062,480,50n_10p_seed3_t00480,269.0,269.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,476730000,46,TRACE,tx,476287,46,benign,0,15,264,2,1,128,136,136,-80,14,0,476.287,480,50n_10p_seed3_t00480,264.0,264.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,470440000,47,TRACE,periodic,470001,47,benign,0,15,262,2,1,128,134,134,-91,13,0,470.001,480,50n_10p_seed3_t00480,262.0,262.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,470506000,48,TRACE,periodic,470001,48,benign,0,14,391,3,32,256,135,135,-90,11,0,470.001,480,50n_10p_seed3_t00480,391.0,391.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,478962000,49,TRACE,tx,478393,49,benign,0,15,390,3,32,256,134,134,-94,7,0,478.393,480,50n_10p_seed3_t00480,390.0,390.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,470491000,50,TRACE,periodic,470001,50,benign,0,15,399,3,36,256,143,143,-91,6,0,470.001,480,50n_10p_seed3_t00480,399.0,399.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,540677016,1,TRACE,rx,539744,1,root,0,17,128,1,0,65535,65535,65535,32767,24,18446744073709550871,539.744,540,50n_10p_seed3_t00540,128.0,128.0,,0.0,0,0,0.0,0.0
50n_10p_seed3,0.1,3,535403000,2,TRACE,tx,534640,2,attacker,1,16,389,3,19,256,133,133,-91,8,0,534.64,540,50n_10p_seed3_t00540,389.0,389.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,530455000,3,TRACE,periodic,530001,3,benign,0,18,388,3,19,256,132,132,-85,10,0,530.001,540,50n_10p_seed3_t00540,388.0,388.0,,0.0,1,1,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,530263000,4,TRACE,periodic,530001,4,benign,0,18,266,2,14,128,138,138,-73,12,0,530.001,540,50n_10p_seed3_t00540,266.0,266.0,,0.0,1,1,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,530140000,5,TRACE,periodic,530001,5,benign,0,17,267,2,14,128,139,139,-52,13,0,530.001,540,50n_10p_seed3_t00540,267.0,267.0,,0.0,2,3,1.8446744073709552e+19,1.5
50n_10p_seed3,0.1,3,530548000,6,TRACE,periodic,530001,6,benign,0,17,267,2,14,128,139,139,-39,13,0,530.001,540,50n_10p_seed3_t00540,267.0,267.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,530605000,7,TRACE,periodic,530001,7,benign,0,17,273,2,14,128,145,145,-59,12,0,530.001,540,50n_10p_seed3_t00540,273.0,273.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,530117000,8,TRACE,periodic,530001,8,benign,0,18,260,2,14,128,132,132,-83,10,0,530.001,540,50n_10p_seed3_t00540,260.0,260.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,530198000,9,TRACE,periodic,530001,9,benign,0,16,400,3,24,256,144,144,-85,7,0,530.001,540,50n_10p_seed3_t00540,400.0,400.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,530364000,10,TRACE,periodic,530001,10,benign,0,16,261,2,27,128,133,133,-88,10,0,530.001,540,50n_10p_seed3_t00540,261.0,261.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,530026000,11,TRACE,periodic,530001,11,benign,0,16,266,2,27,128,138,138,-83,14,0,530.001,540,50n_10p_seed3_t00540,266.0,266.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,530710000,12,TRACE,tx,530044,12,attacker,1,20,390,3,19,256,134,134,-67,16,0,530.044,540,50n_10p_seed3_t00540,390.0,390.0,,0.0,3,3,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,530319000,13,TRACE,periodic,530001,13,benign,0,16,263,2,1,128,135,135,-80,18,0,530.001,540,50n_10p_seed3_t00540,263.0,263.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,530794000,14,TRACE,periodic,530001,14,attacker,1,18,256,2,1,128,128,128,-88,17,0,530.001,540,50n_10p_seed3_t00540,256.0,256.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,530033000,15,TRACE,periodic,530001,15,benign,0,16,269,2,14,128,141,141,-48,17,0,530.001,540,50n_10p_seed3_t00540,269.0,269.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,533166000,16,TRACE,tx,532334,16,benign,0,16,273,2,14,128,145,145,-77,14,0,532.334,540,50n_10p_seed3_t00540,273.0,273.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,530975000,17,TRACE,periodic,530001,17,benign,0,19,393,3,32,256,137,137,-77,10,0,530.001,540,50n_10p_seed3_t00540,393.0,393.0,,0.0,2,2,88.0,1.0
50n_10p_seed3,0.1,3,530369000,18,TRACE,periodic,530001,18,benign,0,17,275,2,27,128,147,147,-59,12,0,530.001,540,50n_10p_seed3_t00540,275.0,275.0,,0.0,1,1,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,530266000,19,TRACE,periodic,530001,19,benign,0,18,256,2,1,128,128,128,-92,18,0,530.001,540,50n_10p_seed3_t00540,256.0,256.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,530287000,20,TRACE,periodic,530001,20,benign,0,17,265,2,1,128,137,137,-67,21,0,530.001,540,50n_10p_seed3_t00540,265.0,265.0,,0.0,1,1,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,530993000,21,TRACE,periodic,530001,21,benign,0,18,265,2,1,128,137,137,-54,21,0,530.001,540,50n_10p_seed3_t00540,265.0,265.0,,0.0,2,2,80.5,1.0
50n_10p_seed3,0.1,3,530814000,22,TRACE,periodic,530001,22,benign,0,18,265,2,1,128,137,137,-52,22,0,530.001,540,50n_10p_seed3_t00540,265.0,265.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,538967000,23,TRACE,tx,538164,23,benign,0,17,264,2,1,128,136,136,-70,21,0,538.164,540,50n_10p_seed3_t00540,264.0,264.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,530265000,24,TRACE,periodic,530001,24,benign,0,18,256,2,1,128,128,128,-94,18,0,530.001,540,50n_10p_seed3_t00540,256.0,256.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,530651000,25,TRACE,periodic,530001,25,benign,0,17,391,3,40,256,135,135,-78,14,0,530.001,540,50n_10p_seed3_t00540,391.0,391.0,,0.0,1,1,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,530792000,26,TRACE,periodic,530001,26,benign,0,16,279,2,27,128,151,151,-41,13,0,530.001,540,50n_10p_seed3_t00540,279.0,279.0,,0.0,1,1,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,530626000,27,TRACE,periodic,530001,27,attacker,1,18,256,2,1,128,128,128,-83,18,0,530.001,540,50n_10p_seed3_t00540,256.0,256.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,530020000,28,TRACE,periodic,530001,28,attacker,1,18,265,2,1,128,137,137,-51,22,0,530.001,540,50n_10p_seed3_t00540,265.0,265.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,534649000,29,TRACE,tx,534458,29,benign,0,17,267,2,1,128,139,139,-23,21,0,534.458,540,50n_10p_seed3_t00540,267.0,267.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,530053000,30,TRACE,periodic,530001,30,benign,0,18,265,2,1,128,137,137,-31,21,0,530.001,540,50n_10p_seed3_t00540,265.0,265.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,539881000,31,TRACE,tx,539639,31,benign,0,18,265,2,1,128,137,137,-61,20,0,539.639,540,50n_10p_seed3_t00540,265.0,265.0,,0.0,3,3,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,531109000,32,TRACE,tx,531002,32,benign,0,16,256,2,1,128,128,128,-88,18,0,531.002,540,50n_10p_seed3_t00540,256.0,256.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,530159000,33,TRACE,periodic,530001,33,benign,0,18,393,3,40,256,137,137,-50,12,0,530.001,540,50n_10p_seed3_t00540,393.0,393.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,530290000,34,TRACE,periodic,530001,34,benign,0,18,265,2,27,128,137,137,-50,11,0,530.001,540,50n_10p_seed3_t00540,265.0,265.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,540090000,35,TRACE,tx,539202,35,benign,0,17,260,2,1,128,132,132,-92,16,0,539.202,540,50n_10p_seed3_t00540,260.0,260.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,530752000,36,TRACE,periodic,530001,36,benign,0,16,256,2,1,128,128,128,-74,19,0,530.001,540,50n_10p_seed3_t00540,256.0,256.0,,0.0,1,1,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,530174000,37,TRACE,periodic,530001,37,benign,0,17,273,2,1,128,145,145,-44,18,0,530.001,540,50n_10p_seed3_t00540,273.0,273.0,,0.0,1,1,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,530625000,38,TRACE,periodic,530001,38,benign,0,19,265,2,1,128,137,137,-50,19,0,530.001,540,50n_10p_seed3_t00540,265.0,265.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,530615000,39,TRACE,periodic,530001,39,benign,0,18,263,2,1,128,135,135,-68,19,0,530.001,540,50n_10p_seed3_t00540,263.0,263.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,530199000,40,TRACE,periodic,530001,40,benign,0,18,256,2,1,128,128,128,-92,15,0,530.001,540,50n_10p_seed3_t00540,256.0,256.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,538347000,41,TRACE,tx,538099,41,benign,0,18,393,3,40,256,137,137,-39,10,0,538.099,540,50n_10p_seed3_t00540,393.0,393.0,,0.0,3,3,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,530109000,42,TRACE,periodic,530001,42,benign,0,18,260,2,27,128,132,132,-86,8,0,530.001,540,50n_10p_seed3_t00540,260.0,260.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,530436000,43,TRACE,periodic,530001,43,benign,0,17,264,2,27,128,136,136,-81,11,0,530.001,540,50n_10p_seed3_t00540,264.0,264.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,540634000,44,TRACE,tx,539887,44,benign,0,19,260,2,1,128,132,132,-90,15,0,539.887,540,50n_10p_seed3_t00540,260.0,260.0,,0.0,3,2,1.8446744073709552e+19,0.6666666666666666
50n_10p_seed3,0.1,3,530808000,45,TRACE,periodic,530001,45,benign,0,17,265,2,1,128,137,137,-75,15,0,530.001,540,50n_10p_seed3_t00540,265.0,265.0,,0.0,1,1,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,530444000,46,TRACE,periodic,530001,46,benign,0,18,261,2,1,128,133,133,-80,14,0,530.001,540,50n_10p_seed3_t00540,261.0,261.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,530501000,47,TRACE,tx,530062,47,benign,0,17,260,2,1,128,132,132,-91,13,0,530.062,540,50n_10p_seed3_t00540,260.0,260.0,,0.0,3,3,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,530506000,48,TRACE,periodic,530001,48,benign,0,16,389,3,32,256,133,133,-90,11,0,530.001,540,50n_10p_seed3_t00540,389.0,389.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,530570000,49,TRACE,periodic,530001,49,benign,0,18,387,3,32,256,131,131,-94,7,0,530.001,540,50n_10p_seed3_t00540,387.0,387.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed3,0.1,3,530491000,50,TRACE,periodic,530001,50,benign,0,17,395,3,36,256,139,139,-91,6,0,530.001,540,50n_10p_seed3_t00540,395.0,395.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed4,0.1,4,59554952,1,TRACE,rx,58583,1,root,0,1,128,1,0,65535,65535,65535,32767,23,18446744073709550708,58.583,60,50n_10p_seed4_t00060,128.0,128.0,,0.0,0,0,0.0,0.0
50n_10p_seed4,0.1,4,50992000,2,TRACE,periodic,50001,2,benign,0,1,489,3,12,286,203,203,-78,7,0,50.001,60,50n_10p_seed4_t00060,489.0,489.0,,0.0,1,1,63.0,1.0
50n_10p_seed4,0.1,4,50924000,3,TRACE,periodic,50001,3,benign,0,1,476,3,20,310,166,166,-90,10,0,50.001,60,50n_10p_seed4_t00060,476.0,476.0,,0.0,1,1,1.8446744073709552e+19,1.0
50n_10p_seed4,0.1,4,59507000,4,TRACE,tx,59492,4,benign,0,1,503,3,14,295,208,208,-87,11,0,59.492,60,50n_10p_seed4_t00060,503.0,503.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed4,0.1,4,50694000,5,TRACE,periodic,50001,5,benign,0,1,339,2,7,128,211,211,-65,13,0,50.001,60,50n_10p_seed4_t00060,339.0,339.0,,0.0,1,1,1.8446744073709552e+19,1.0
50n_10p_seed4,0.1,4,56691000,6,TRACE,tx,55991,6,benign,0,1,334,2,7,128,206,206,-37,13,0,55.991,60,50n_10p_seed4_t00060,334.0,334.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed4,0.1,4,50338000,7,TRACE,periodic,50001,7,attacker,1,1,467,3,24,276,191,191,-82,12,0,50.001,60,50n_10p_seed4_t00060,467.0,467.0,,0.0,1,1,1.8446744073709552e+19,1.0
50n_10p_seed4,0.1,4,50850000,8,TRACE,periodic,50001,8,benign,0,1,458,3,24,276,182,182,-78,11,0,50.001,60,50n_10p_seed4_t00060,458.0,458.0,,0.0,1,1,1.8446744073709552e+19,1.0
50n_10p_seed4,0.1,4,50337000,9,TRACE,periodic,50001,9,benign,0,0,333,2,7,128,205,205,-66,9,0,50.001,60,50n_10p_seed4_t00060,333.0,333.0,,0.0,0,0,0.0,0.0
50n_10p_seed4,0.1,4,58385000,10,TRACE,tx,58177,10,benign,0,1,489,3,20,310,179,179,-79,10,0,58.177,60,50n_10p_seed4_t00060,489.0,489.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed4,0.1,4,50287000,11,TRACE,periodic,50001,11,benign,0,1,489,3,28,309,180,180,-87,14,0,50.001,60,50n_10p_seed4_t00060,489.0,489.0,,0.0,1,1,1.8446744073709552e+19,1.0
50n_10p_seed4,0.1,4,50980000,12,TRACE,periodic,50001,12,benign,0,1,286,2,1,128,158,158,-94,18,0,50.001,60,50n_10p_seed4_t00060,286.0,286.0,,0.0,1,1,42.0,1.0
50n_10p_seed4,0.1,4,50632000,13,TRACE,periodic,50001,13,benign,0,2,304,2,1,128,176,176,-77,18,0,50.001,60,50n_10p_seed4_t00060,304.0,304.0,,0.0,2,2,1.8446744073709552e+19,1.0
50n_10p_seed4,0.1,4,50280000,14,TRACE,periodic,50001,14,benign,0,1,295,2,1,128,167,167,-89,18,0,50.001,60,50n_10p_seed4_t00060,295.0,295.0,,0.0,1,1,1.8446744073709552e+19,1.0
50n_10p_seed4,0.1,4,50589000,15,TRACE,periodic,50001,15,benign,0,1,315,2,1,128,187,187,-93,19,0,50.001,60,50n_10p_seed4_t00060,315.0,315.0,,0.0,1,1,1.8446744073709552e+19,1.0
50n_10p_seed4,0.1,4,50163000,16,TRACE,periodic,50001,16,benign,0,1,296,2,32,128,168,168,-88,14,0,50.001,60,50n_10p_seed4_t00060,296.0,296.0,,0.0,1,1,1.8446744073709552e+19,1.0
50n_10p_seed4,0.1,4,56882000,17,TRACE,tx,56114,17,benign,0,0,319,2,7,128,191,191,-76,9,0,56.114,60,50n_10p_seed4_t00060,319.0,319.0,,0.0,1,1,1.8446744073709552e+19,1.0
50n_10p_seed4,0.1,4,50851000,18,TRACE,periodic,50001,18,benign,0,1,500,3,28,309,191,191,-71,12,0,50.001,60,50n_10p_seed4_t00060,500.0,500.0,,0.0,1,1,1.8446744073709552e+19,1.0
