scenario,attack_ratio,seed,sim_time_us,mote,record_type,time_ticks,node,seq,bytes,time_s,root,sender,delay_ticks
50n_10p_seed1,0.1,1,409832000,45,TX,409041,45.0,12,12,409.041,,,
50n_10p_seed1,0.1,1,409838760,1,RX,409290,,12,13,409.29,1.0,45.0,249.0
50n_10p_seed1,0.1,1,409852000,33,TX,409744,33.0,15,12,409.744,,,
50n_10p_seed1,0.1,1,409871048,1,RX,409323,,15,13,409.323,1.0,33.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,411381000,44,TX,410961,44.0,14,12,410.961,,,
50n_10p_seed1,0.1,1,411386000,24,TX,411207,24.0,12,12,411.207,,,
50n_10p_seed1,0.1,1,411422048,1,RX,410874,,12,13,410.874,1.0,24.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,411437048,1,RX,410889,,14,13,410.889,1.0,44.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,411904000,42,TX,411068,42.0,13,12,411.068,,,
50n_10p_seed1,0.1,1,411938048,1,RX,411390,,13,13,411.39,1.0,42.0,322.0
50n_10p_seed1,0.1,1,412037000,9,TX,411798,9.0,13,11,411.798,,,
50n_10p_seed1,0.1,1,412125016,1,RX,411577,,13,12,411.577,1.0,9.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,412255000,14,TX,411564,14.0,13,12,411.564,,,
50n_10p_seed1,0.1,1,412285760,1,RX,411737,,13,13,411.737,1.0,14.0,173.0
50n_10p_seed1,0.1,1,412547000,34,TX,411712,34.0,12,12,411.712,,,
50n_10p_seed1,0.1,1,412610000,31,TX,411897,31.0,13,12,411.897,,,
50n_10p_seed1,0.1,1,412611048,1,RX,412063,,12,13,412.063,1.0,34.0,351.0
50n_10p_seed1,0.1,1,412631760,1,RX,412083,,13,13,412.083,1.0,31.0,186.0
50n_10p_seed1,0.1,1,413233000,22,TX,412513,22.0,13,12,412.513,,,
50n_10p_seed1,0.1,1,413274760,1,RX,412726,,13,13,412.726,1.0,22.0,213.0
50n_10p_seed1,0.1,1,414276000,10,TX,413975,10.0,14,12,413.975,,,
50n_10p_seed1,0.1,1,414327048,1,RX,413779,,14,13,413.779,1.0,10.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,416658000,39,TX,416520,39.0,12,12,416.52,,,
50n_10p_seed1,0.1,1,416675760,1,RX,416127,,12,13,416.127,1.0,39.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,418192000,43,TX,417979,43.0,14,12,417.979,,,
50n_10p_seed1,0.1,1,418207048,1,RX,417659,,14,13,417.659,1.0,43.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,419027000,4,TX,418057,4.0,13,11,418.057,,,
50n_10p_seed1,0.1,1,419039016,1,RX,418491,,13,12,418.491,1.0,4.0,434.0
50n_10p_seed1,0.1,1,419790000,18,TX,419539,18.0,13,12,419.539,,,
50n_10p_seed1,0.1,1,419851048,1,RX,419303,,13,13,419.303,1.0,18.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,420821000,48,TX,420532,48.0,14,12,420.532,,,
50n_10p_seed1,0.1,1,420878048,1,RX,420330,,14,13,420.33,1.0,48.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,420985000,32,TX,420243,32.0,14,12,420.243,,,
50n_10p_seed1,0.1,1,421030760,1,RX,420482,,14,13,420.482,1.0,32.0,239.0
50n_10p_seed1,0.1,1,421774000,49,TX,421080,49.0,13,12,421.08,,,
50n_10p_seed1,0.1,1,421821048,1,RX,421273,,13,13,421.273,1.0,49.0,193.0
50n_10p_seed1,0.1,1,422624000,30,TX,422573,30.0,13,12,422.573,,,
50n_10p_seed1,0.1,1,422630760,1,RX,422082,,13,13,422.082,1.0,30.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,423883000,5,TX,423819,5.0,14,11,423.819,,,
50n_10p_seed1,0.1,1,423930016,1,RX,423382,,14,12,423.382,1.0,5.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,424557000,28,TX,424137,28.0,13,12,424.137,,,
50n_10p_seed1,0.1,1,424595760,1,RX,424047,,13,13,424.047,1.0,28.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,425194000,27,TX,424529,27.0,13,12,424.529,,,
50n_10p_seed1,0.1,1,425212760,1,RX,424664,,13,13,424.664,1.0,27.0,135.0
50n_10p_seed1,0.1,1,425713000,15,TX,425368,15.0,14,12,425.368,,,
50n_10p_seed1,0.1,1,425749760,1,RX,425201,,14,13,425.201,1.0,15.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,426372000,2,TX,425608,2.0,13,11,425.608,,,
50n_10p_seed1,0.1,1,426448016,1,RX,425900,,13,12,425.9,1.0,2.0,292.0
50n_10p_seed1,0.1,1,427244000,26,TX,426818,26.0,13,12,426.818,,,
50n_10p_seed1,0.1,1,427308048,1,RX,426760,,13,13,426.76,1.0,26.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,427537000,8,TX,426631,8.0,14,11,426.631,,,
50n_10p_seed1,0.1,1,427575016,1,RX,427027,,14,12,427.027,1.0,8.0,396.0
50n_10p_seed1,0.1,1,427593000,16,TX,426732,16.0,13,12,426.732,,,
50n_10p_seed1,0.1,1,427615064,1,RX,427067,,13,13,427.067,1.0,16.0,335.0
50n_10p_seed1,0.1,1,427675000,11,TX,427539,11.0,12,12,427.539,,,
50n_10p_seed1,0.1,1,427728048,1,RX,427180,,12,13,427.18,1.0,11.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,427845000,21,TX,426920,21.0,14,12,426.92,,,
50n_10p_seed1,0.1,1,427859760,1,RX,427311,,14,13,427.311,1.0,21.0,391.0
50n_10p_seed1,0.1,1,429077000,50,TX,428080,50.0,12,12,428.08,,,
50n_10p_seed1,0.1,1,429168048,1,RX,428620,,12,13,428.62,1.0,50.0,540.0
50n_10p_seed1,0.1,1,431673000,25,TX,431191,25.0,13,12,431.191,,,
50n_10p_seed1,0.1,1,431695048,1,RX,431147,,13,13,431.147,1.0,25.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,431840000,46,TX,431640,46.0,14,12,431.64,,,
50n_10p_seed1,0.1,1,431868760,1,RX,431320,,14,13,431.32,1.0,46.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,431983000,29,TX,431946,29.0,15,12,431.946,,,
50n_10p_seed1,0.1,1,432023760,1,RX,431475,,15,13,431.475,1.0,29.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,432128000,17,TX,432043,17.0,15,12,432.043,,,
50n_10p_seed1,0.1,1,432197048,1,RX,431649,,15,13,431.649,1.0,17.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,432632000,36,TX,431949,36.0,14,12,431.949,,,
50n_10p_seed1,0.1,1,432660760,1,RX,432112,,14,13,432.112,1.0,36.0,163.0
50n_10p_seed1,0.1,1,434281000,22,TX,433561,22.0,14,12,433.561,,,
50n_10p_seed1,0.1,1,434299760,1,RX,433751,,14,13,433.751,1.0,22.0,190.0
50n_10p_seed1,0.1,1,434604000,40,TX,434402,40.0,15,12,434.402,,,
50n_10p_seed1,0.1,1,434609760,1,RX,434061,,15,13,434.061,1.0,40.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,435779000,42,TX,434943,42.0,14,12,434.943,,,
50n_10p_seed1,0.1,1,435829048,1,RX,435281,,14,13,435.281,1.0,42.0,338.0
50n_10p_seed1,0.1,1,436315000,13,TX,435775,13.0,13,12,435.775,,,
50n_10p_seed1,0.1,1,436329760,1,RX,435781,,13,13,435.781,1.0,13.0,6.0
50n_10p_seed1,0.1,1,436413000,35,TX,435802,35.0,13,12,435.802,,,
50n_10p_seed1,0.1,1,436436048,1,RX,435888,,13,13,435.888,1.0,35.0,86.0
50n_10p_seed1,0.1,1,436827000,10,TX,436526,10.0,15,12,436.526,,,
50n_10p_seed1,0.1,1,436876048,1,RX,436328,,15,13,436.328,1.0,10.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,437376000,45,TX,436585,45.0,13,12,436.585,,,
50n_10p_seed1,0.1,1,437406000,14,TX,436715,14.0,14,12,436.715,,,
50n_10p_seed1,0.1,1,437406760,1,RX,436858,,13,13,436.858,1.0,45.0,273.0
50n_10p_seed1,0.1,1,437431760,1,RX,436883,,14,13,436.883,1.0,14.0,168.0
50n_10p_seed1,0.1,1,438010000,33,TX,437902,33.0,16,12,437.902,,,
50n_10p_seed1,0.1,1,438063048,1,RX,437515,,16,13,437.515,1.0,33.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,438373000,19,TX,438005,19.0,14,12,438.005,,,
50n_10p_seed1,0.1,1,438442048,1,RX,437894,,14,13,437.894,1.0,19.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,440556000,3,TX,439915,3.0,14,11,439.915,,,
50n_10p_seed1,0.1,1,440623016,1,RX,440075,,14,12,440.075,1.0,3.0,160.0
50n_10p_seed1,0.1,1,440657000,7,TX,440153,7.0,14,11,440.153,,,
50n_10p_seed1,0.1,1,440713016,1,RX,440165,,14,12,440.165,1.0,7.0,12.0
50n_10p_seed1,0.1,1,441221000,48,TX,440932,48.0,15,12,440.932,,,
50n_10p_seed1,0.1,1,441288048,1,RX,440740,,15,13,440.74,1.0,48.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,441414000,47,TX,440990,47.0,14,12,440.99,,,
50n_10p_seed1,0.1,1,441433760,1,RX,440885,,14,13,440.885,1.0,47.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,441621000,9,TX,441382,9.0,14,11,441.382,,,
50n_10p_seed1,0.1,1,441642016,1,RX,441094,,14,12,441.094,1.0,9.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,442353000,20,TX,442341,20.0,14,12,442.341,,,
50n_10p_seed1,0.1,1,442373760,1,RX,441825,,14,13,441.825,1.0,20.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,442565000,37,TX,442383,37.0,13,12,442.383,,,
50n_10p_seed1,0.1,1,442574760,1,RX,442026,,13,13,442.026,1.0,37.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,442899000,18,TX,442648,18.0,14,12,442.648,,,
50n_10p_seed1,0.1,1,442921048,1,RX,442373,,14,13,442.373,1.0,18.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,442988000,12,TX,441990,12.0,14,12,441.99,,,
50n_10p_seed1,0.1,1,443033048,1,RX,442485,,14,13,442.485,1.0,12.0,495.0
50n_10p_seed1,0.1,1,443293000,6,TX,442479,6.0,13,11,442.479,,,
50n_10p_seed1,0.1,1,443375016,1,RX,442827,,13,12,442.827,1.0,6.0,348.0
50n_10p_seed1,0.1,1,443453000,23,TX,443164,23.0,13,12,443.164,,,
50n_10p_seed1,0.1,1,443465760,1,RX,442917,,13,13,442.917,1.0,23.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,443835000,41,TX,443446,41.0,14,12,443.446,,,
50n_10p_seed1,0.1,1,443859048,1,RX,443311,,14,13,443.311,1.0,41.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,444294000,38,TX,443324,38.0,14,12,443.324,,,
50n_10p_seed1,0.1,1,444326760,1,RX,443778,,14,13,443.778,1.0,38.0,454.0
50n_10p_seed1,0.1,1,444638000,44,TX,444218,44.0,15,12,444.218,,,
50n_10p_seed1,0.1,1,444683048,1,RX,444135,,15,13,444.135,1.0,44.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,444859000,49,TX,444165,49.0,14,12,444.165,,,
50n_10p_seed1,0.1,1,444871064,1,RX,444323,,14,13,444.323,1.0,49.0,158.0
50n_10p_seed1,0.1,1,444884000,24,TX,444705,24.0,13,12,444.705,,,
50n_10p_seed1,0.1,1,444921048,1,RX,444373,,13,13,444.373,1.0,24.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,445191000,34,TX,444356,34.0,13,12,444.356,,,
50n_10p_seed1,0.1,1,445249048,1,RX,444701,,13,13,444.701,1.0,34.0,345.0
50n_10p_seed1,0.1,1,446997000,4,TX,446027,4.0,14,11,446.027,,,
50n_10p_seed1,0.1,1,447030016,1,RX,446482,,14,12,446.482,1.0,4.0,455.0
50n_10p_seed1,0.1,1,447885000,31,TX,447172,31.0,14,12,447.172,,,
50n_10p_seed1,0.1,1,447901760,1,RX,447353,,14,13,447.353,1.0,31.0,181.0
50n_10p_seed1,0.1,1,448192000,39,TX,448054,39.0,13,12,448.054,,,
50n_10p_seed1,0.1,1,448232760,1,RX,447684,,13,13,447.684,1.0,39.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,449037000,11,TX,448901,11.0,13,12,448.901,,,
50n_10p_seed1,0.1,1,449081048,1,RX,448533,,13,13,448.533,1.0,11.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,450204000,32,TX,449462,32.0,15,12,449.462,,,
50n_10p_seed1,0.1,1,450229760,1,RX,449681,,15,13,449.681,1.0,32.0,219.0
50n_10p_seed1,0.1,1,451219000,15,TX,450874,15.0,15,12,450.874,,,
50n_10p_seed1,0.1,1,451227760,1,RX,450679,,15,13,450.679,1.0,15.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,452317000,5,TX,452253,5.0,15,11,452.253,,,
50n_10p_seed1,0.1,1,452374016,1,RX,451826,,15,12,451.826,1.0,5.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,452557000,21,TX,451632,21.0,15,12,451.632,,,
50n_10p_seed1,0.1,1,452597760,1,RX,452049,,15,13,452.049,1.0,21.0,417.0
50n_10p_seed1,0.1,1,453344000,29,TX,453307,29.0,16,12,453.307,,,
50n_10p_seed1,0.1,1,453355760,1,RX,452807,,16,13,452.807,1.0,29.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,455959000,25,TX,455477,25.0,14,12,455.477,,,
50n_10p_seed1,0.1,1,456046048,1,RX,455498,,14,13,455.498,1.0,25.0,21.0
50n_10p_seed1,0.1,1,456118000,2,TX,455354,2.0,14,11,455.354,,,
50n_10p_seed1,0.1,1,456185016,1,RX,455637,,14,12,455.637,1.0,2.0,283.0
50n_10p_seed1,0.1,1,456357000,28,TX,455937,28.0,14,12,455.937,,,
50n_10p_seed1,0.1,1,456362760,1,RX,455814,,14,13,455.814,1.0,28.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,457212000,43,TX,456999,43.0,15,12,456.999,,,
50n_10p_seed1,0.1,1,457264048,1,RX,456716,,15,13,456.716,1.0,43.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,457868000,42,TX,457032,42.0,15,12,457.032,,,
50n_10p_seed1,0.1,1,457868000,17,TX,457783,17.0,16,12,457.783,,,
50n_10p_seed1,0.1,1,457922048,1,RX,457374,,16,13,457.374,1.0,17.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,457956048,1,RX,457408,,15,13,457.408,1.0,42.0,376.0
50n_10p_seed1,0.1,1,458036000,40,TX,457834,40.0,16,12,457.834,,,
50n_10p_seed1,0.1,1,458061760,1,RX,457513,,16,13,457.513,1.0,40.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,458566000,30,TX,458515,30.0,14,12,458.515,,,
50n_10p_seed1,0.1,1,458597760,1,RX,458049,,14,13,458.049,1.0,30.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,458688000,33,TX,458580,33.0,17,12,458.58,,,
50n_10p_seed1,0.1,1,458763048,1,RX,458215,,17,13,458.215,1.0,33.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,459363000,46,TX,459163,46.0,15,12,459.163,,,
50n_10p_seed1,0.1,1,459380760,1,RX,458832,,15,13,458.832,1.0,46.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,459586000,26,TX,459160,26.0,14,12,459.16,,,
50n_10p_seed1,0.1,1,459619048,1,RX,459071,,14,13,459.071,1.0,26.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,459868000,16,TX,459007,16.0,14,12,459.007,,,
50n_10p_seed1,0.1,1,459920048,1,RX,459372,,14,13,459.372,1.0,16.0,365.0
50n_10p_seed1,0.1,1,461060000,3,TX,460419,3.0,15,11,460.419,,,
50n_10p_seed1,0.1,1,461165016,1,RX,460617,,15,12,460.617,1.0,3.0,198.0
50n_10p_seed1,0.1,1,461298000,27,TX,460633,27.0,14,12,460.633,,,
50n_10p_seed1,0.1,1,461313760,1,RX,460765,,14,13,460.765,1.0,27.0,132.0
50n_10p_seed1,0.1,1,461897000,45,TX,461106,45.0,14,12,461.106,,,
50n_10p_seed1,0.1,1,461902760,1,RX,461354,,14,13,461.354,1.0,45.0,248.0
50n_10p_seed1,0.1,1,463594000,36,TX,462911,36.0,15,12,462.911,,,
50n_10p_seed1,0.1,1,463617760,1,RX,463069,,15,13,463.069,1.0,36.0,158.0
50n_10p_seed1,0.1,1,464115000,10,TX,463814,10.0,16,12,463.814,,,
50n_10p_seed1,0.1,1,464180048,1,RX,463632,,16,13,463.632,1.0,10.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,464894000,50,TX,463897,50.0,13,12,463.897,,,
50n_10p_seed1,0.1,1,464970048,1,RX,464422,,13,13,464.422,1.0,50.0,525.0
50n_10p_seed1,0.1,1,465170000,8,TX,464264,8.0,15,11,464.264,,,
50n_10p_seed1,0.1,1,465201016,1,RX,464653,,15,12,464.653,1.0,8.0,389.0
50n_10p_seed1,0.1,1,466337000,22,TX,465617,22.0,15,12,465.617,,,
50n_10p_seed1,0.1,1,466351760,1,RX,465803,,15,13,465.803,1.0,22.0,186.0
50n_10p_seed1,0.1,1,468209000,38,TX,467239,38.0,15,12,467.239,,,
50n_10p_seed1,0.1,1,468248760,1,RX,467700,,15,13,467.7,1.0,38.0,461.0
50n_10p_seed1,0.1,1,468416000,49,TX,467722,49.0,15,12,467.722,,,
50n_10p_seed1,0.1,1,468476000,31,TX,467763,31.0,15,12,467.763,,,
50n_10p_seed1,0.1,1,468499048,1,RX,467951,,15,13,467.951,1.0,49.0,229.0
50n_10p_seed1,0.1,1,468508760,1,RX,467960,,15,13,467.96,1.0,31.0,197.0
50n_10p_seed1,0.1,1,469393000,9,TX,469154,9.0,15,11,469.154,,,
50n_10p_seed1,0.1,1,469454016,1,RX,468906,,15,12,468.906,1.0,9.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,470610000,7,TX,470106,7.0,15,11,470.106,,,
50n_10p_seed1,0.1,1,470715016,1,RX,470167,,15,12,470.167,1.0,7.0,61.0
50n_10p_seed1,0.1,1,470864000,12,TX,469866,12.0,15,12,469.866,,,
50n_10p_seed1,0.1,1,470898048,1,RX,470350,,15,13,470.35,1.0,12.0,484.0
50n_10p_seed1,0.1,1,471109000,37,TX,470927,37.0,14,12,470.927,,,
50n_10p_seed1,0.1,1,471147760,1,RX,470599,,14,13,470.599,1.0,37.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,471426000,48,TX,471137,48.0,16,12,471.137,,,
50n_10p_seed1,0.1,1,471479048,1,RX,470931,,16,13,470.931,1.0,48.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,472295000,13,TX,471755,13.0,14,12,471.755,,,
50n_10p_seed1,0.1,1,472324760,1,RX,471776,,14,13,471.776,1.0,13.0,21.0
50n_10p_seed1,0.1,1,473470000,6,TX,472656,6.0,14,11,472.656,,,
50n_10p_seed1,0.1,1,473521016,1,RX,472973,,14,12,472.973,1.0,6.0,317.0
50n_10p_seed1,0.1,1,473771000,39,TX,473633,39.0,14,12,473.633,,,
50n_10p_seed1,0.1,1,473788000,41,TX,473399,41.0,15,12,473.399,,,
50n_10p_seed1,0.1,1,473800776,1,RX,473252,,14,13,473.252,1.0,39.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,473817048,1,RX,473269,,15,13,473.269,1.0,41.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,474463000,11,TX,474327,11.0,14,12,474.327,,,
50n_10p_seed1,0.1,1,474502048,1,RX,473954,,14,13,473.954,1.0,11.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,475529000,23,TX,475240,23.0,14,12,475.24,,,
50n_10p_seed1,0.1,1,475538760,1,RX,474990,,14,13,474.99,1.0,23.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,475627000,14,TX,474936,14.0,15,12,474.936,,,
50n_10p_seed1,0.1,1,475660760,1,RX,475112,,15,13,475.112,1.0,14.0,176.0
50n_10p_seed1,0.1,1,475756000,47,TX,475332,47.0,15,12,475.332,,,
50n_10p_seed1,0.1,1,475763760,1,RX,475215,,15,13,475.215,1.0,47.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,475937000,35,TX,475326,35.0,14,12,475.326,,,
50n_10p_seed1,0.1,1,476016048,1,RX,475468,,14,13,475.468,1.0,35.0,142.0
50n_10p_seed1,0.1,1,477099000,5,TX,477035,5.0,16,11,477.035,,,
50n_10p_seed1,0.1,1,477154016,1,RX,476606,,16,12,476.606,1.0,5.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,477233000,19,TX,476865,19.0,15,12,476.865,,,
50n_10p_seed1,0.1,1,477297048,1,RX,476749,,15,13,476.749,1.0,19.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,478917000,18,TX,478666,18.0,15,12,478.666,,,
50n_10p_seed1,0.1,1,478981048,1,RX,478433,,15,13,478.433,1.0,18.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,479071000,44,TX,478651,44.0,16,12,478.651,,,
50n_10p_seed1,0.1,1,479103048,1,RX,478555,,16,13,478.555,1.0,44.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,479308000,15,TX,478963,15.0,16,12,478.963,,,
50n_10p_seed1,0.1,1,479327760,1,RX,478779,,16,13,478.779,1.0,15.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,479475000,42,TX,478639,42.0,16,12,478.639,,,
50n_10p_seed1,0.1,1,479487064,1,RX,478939,,16,13,478.939,1.0,42.0,300.0
50n_10p_seed1,0.1,1,479799000,4,TX,478829,4.0,15,11,478.829,,,
50n_10p_seed1,0.1,1,479870016,1,RX,479322,,15,12,479.322,1.0,4.0,493.0
50n_10p_seed1,0.1,1,479985000,20,TX,479973,20.0,15,12,479.973,,,
50n_10p_seed1,0.1,1,480030760,1,RX,479482,,15,13,479.482,1.0,20.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,480219000,24,TX,480040,24.0,14,12,480.04,,,
50n_10p_seed1,0.1,1,480279048,1,RX,479731,,14,13,479.731,1.0,24.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,482554000,28,TX,482134,28.0,15,12,482.134,,,
50n_10p_seed1,0.1,1,482569760,1,RX,482021,,15,13,482.021,1.0,28.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,482603000,33,TX,482495,33.0,18,12,482.495,,,
50n_10p_seed1,0.1,1,482628064,1,RX,482080,,18,13,482.08,1.0,33.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,483686000,34,TX,482851,34.0,14,12,482.851,,,
50n_10p_seed1,0.1,1,483752048,1,RX,483204,,14,13,483.204,1.0,34.0,353.0
50n_10p_seed1,0.1,1,485963000,46,TX,485763,46.0,16,12,485.763,,,
50n_10p_seed1,0.1,1,485984760,1,RX,485436,,16,13,485.436,1.0,46.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,486004000,36,TX,485321,36.0,16,12,485.321,,,
50n_10p_seed1,0.1,1,486047760,1,RX,485499,,16,13,485.499,1.0,36.0,178.0
50n_10p_seed1,0.1,1,486078000,17,TX,485993,17.0,17,12,485.993,,,
50n_10p_seed1,0.1,1,486147048,1,RX,485599,,17,13,485.599,1.0,17.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,486474000,32,TX,485732,32.0,16,12,485.732,,,
50n_10p_seed1,0.1,1,486482760,1,RX,485934,,16,13,485.934,1.0,32.0,202.0
50n_10p_seed1,0.1,1,487255000,2,TX,486491,2.0,15,11,486.491,,,
50n_10p_seed1,0.1,1,487345016,1,RX,486797,,15,12,486.797,1.0,2.0,306.0
50n_10p_seed1,0.1,1,489320000,25,TX,488838,25.0,15,12,488.838,,,
50n_10p_seed1,0.1,1,489379048,1,RX,488831,,15,13,488.831,1.0,25.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,489706000,43,TX,489493,43.0,16,12,489.493,,,
50n_10p_seed1,0.1,1,489766048,1,RX,489218,,16,13,489.218,1.0,43.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,489979000,29,TX,489942,29.0,17,12,489.942,,,
50n_10p_seed1,0.1,1,490022760,1,RX,489474,,17,13,489.474,1.0,29.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,491287000,21,TX,490362,21.0,16,12,490.362,,,
50n_10p_seed1,0.1,1,491300760,1,RX,490752,,16,13,490.752,1.0,21.0,390.0
50n_10p_seed1,0.1,1,492297000,45,TX,491506,45.0,15,12,491.506,,,
50n_10p_seed1,0.1,1,492314760,1,RX,491766,,15,13,491.766,1.0,45.0,260.0
50n_10p_seed1,0.1,1,492702000,48,TX,492413,48.0,17,12,492.413,,,
50n_10p_seed1,0.1,1,492771048,1,RX,492223,,17,13,492.223,1.0,48.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,492801000,9,TX,492562,9.0,16,11,492.562,,,
50n_10p_seed1,0.1,1,492948016,1,RX,492400,,16,12,492.4,1.0,9.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,493105000,16,TX,492244,16.0,15,12,492.244,,,
50n_10p_seed1,0.1,1,493189048,1,RX,492641,,15,13,492.641,1.0,16.0,397.0
50n_10p_seed1,0.1,1,493479000,49,TX,492785,49.0,16,12,492.785,,,
50n_10p_seed1,0.1,1,493530048,1,RX,492982,,16,13,492.982,1.0,49.0,197.0
50n_10p_seed1,0.1,1,493797000,10,TX,493496,10.0,17,12,493.496,,,
50n_10p_seed1,0.1,1,493817048,1,RX,493269,,17,13,493.269,1.0,10.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,493905000,27,TX,493240,27.0,15,12,493.24,,,
50n_10p_seed1,0.1,1,493930760,1,RX,493382,,15,13,493.382,1.0,27.0,142.0
50n_10p_seed1,0.1,1,493956000,50,TX,492959,50.0,14,12,492.959,,,
50n_10p_seed1,0.1,1,494040048,1,RX,493492,,14,13,493.492,1.0,50.0,533.0
50n_10p_seed1,0.1,1,495110000,12,TX,494112,12.0,16,12,494.112,,,
50n_10p_seed1,0.1,1,495145048,1,RX,494597,,16,13,494.597,1.0,12.0,485.0
50n_10p_seed1,0.1,1,495842000,26,TX,495416,26.0,15,12,495.416,,,
50n_10p_seed1,0.1,1,495906048,1,RX,495358,,15,13,495.358,1.0,26.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,496158000,13,TX,495618,13.0,15,12,495.618,,,
50n_10p_seed1,0.1,1,496193760,1,RX,495645,,15,13,495.645,1.0,13.0,27.0
50n_10p_seed1,0.1,1,496197000,40,TX,495995,40.0,17,12,495.995,,,
50n_10p_seed1,0.1,1,496219760,1,RX,495671,,17,13,495.671,1.0,40.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,497476000,30,TX,497425,30.0,15,12,497.425,,,
50n_10p_seed1,0.1,1,497502760,1,RX,496954,,15,13,496.954,1.0,30.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,497699000,37,TX,497517,37.0,15,12,497.517,,,
50n_10p_seed1,0.1,1,497739760,1,RX,497191,,15,13,497.191,1.0,37.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,498272000,23,TX,497983,23.0,15,12,497.983,,,
50n_10p_seed1,0.1,1,498287760,1,RX,497739,,15,13,497.739,1.0,23.0,1.8446744073709552e+19
50n_10p_seed1,0.1,1,498494000,8,TX,497588,8.0,16,11,497.588,,,
