scenario,attack_ratio,seed,sim_time_us,mote,record_type,event,time_ticks,node,role,attack,seq,rank,dag_rank,parent,parent_rank,parent_metric,etx,rssi,nbrs,delay_ticks,time_s
50n_20p_seed1,0.2,1,179656984,1,TRACE,rx,179108,1,root,0,5,128,1,0,65535,65535,65535,32767,21,18446744073709551187,179.108
50n_20p_seed1,0.2,1,179979000,19,TRACE,tx,179611,19,benign,0,5,284,2,36,128,156,156,-92,17,0,179.611
50n_20p_seed1,0.2,1,180013000,20,TRACE,periodic,180001,20,benign,0,6,304,2,1,128,176,176,-63,22,0,180.001
50n_20p_seed1,0.2,1,180025016,1,TRACE,rx,179477,1,root,0,5,128,1,0,65535,65535,65535,32767,21,18446744073709551483,179.477
50n_20p_seed1,0.2,1,180038000,29,TRACE,periodic,180001,29,attacker,1,5,256,2,1,128,128,128,-25,21,0,180.001
50n_20p_seed1,0.2,1,180052000,30,TRACE,periodic,180001,30,benign,0,6,301,2,1,128,173,173,-19,21,0,180.001
50n_20p_seed1,0.2,1,180065000,5,TRACE,periodic,180001,5,benign,0,6,277,2,22,128,149,149,-89,13,0,180.001
50n_20p_seed1,0.2,1,180086000,17,TRACE,periodic,180001,17,benign,0,6,277,2,32,128,149,149,-91,10,0,180.001
50n_20p_seed1,0.2,1,180109000,33,TRACE,periodic,180001,33,attacker,1,5,291,2,47,128,163,163,-92,13,0,180.001
50n_20p_seed1,0.2,1,180137000,11,TRACE,periodic,180001,11,benign,0,6,418,3,14,256,162,162,-91,13,0,180.001
50n_20p_seed1,0.2,1,180139000,39,TRACE,periodic,180001,39,benign,0,5,281,2,1,128,153,153,-73,18,0,180.001
50n_20p_seed1,0.2,1,180180000,24,TRACE,periodic,180001,24,benign,0,4,312,2,32,128,184,184,-44,17,0,180.001
50n_20p_seed1,0.2,1,180183000,37,TRACE,periodic,180001,37,benign,0,6,301,2,1,128,173,173,-42,18,0,180.001
50n_20p_seed1,0.2,1,180201000,46,TRACE,periodic,180001,46,benign,0,7,280,2,1,128,152,152,-82,15,0,180.001
50n_20p_seed1,0.2,1,180203000,40,TRACE,periodic,180001,40,benign,0,6,277,2,1,128,149,149,-90,16,0,180.001
50n_20p_seed1,0.2,1,180214000,43,TRACE,periodic,180001,43,benign,0,6,301,2,36,128,173,173,-52,12,0,180.001
50n_20p_seed1,0.2,1,180240000,9,TRACE,periodic,180001,9,benign,0,5,424,3,15,266,158,158,-82,7,0,180.001
50n_20p_seed1,0.2,1,180252000,18,TRACE,periodic,180001,18,benign,0,5,457,3,27,272,185,185,-56,12,0,180.001
50n_20p_seed1,0.2,1,180290000,48,TRACE,periodic,180001,48,benign,0,5,284,2,32,128,156,156,-84,10,0,180.001
50n_20p_seed1,0.2,1,180290000,23,TRACE,periodic,180001,23,benign,0,6,296,2,1,128,168,168,-65,23,0,180.001
50n_20p_seed1,0.2,1,180302000,10,TRACE,periodic,180001,10,benign,0,5,454,3,27,272,182,182,-81,10,0,180.001
50n_20p_seed1,0.2,1,180314000,48,TRACE,tx,180025,48,benign,0,5,284,2,32,128,156,156,-84,10,0,180.025
50n_20p_seed1,0.2,1,180321000,45,TRACE,tx,179530,45,benign,0,5,287,2,1,128,159,159,-81,13,0,179.53
50n_20p_seed1,0.2,1,180328920,27,TRACE,tx,179663,27,benign,0,5,272,2,1,128,144,144,-88,18,0,179.663
50n_20p_seed1,0.2,1,180329016,1,TRACE,rx,179781,1,root,0,5,128,1,0,65535,65535,65535,32767,21,18446744073709551373,179.781
50n_20p_seed1,0.2,1,180338728,1,TRACE,rx,179790,1,root,0,5,128,1,0,65535,65535,65535,32767,21,261,179.79
50n_20p_seed1,0.2,1,180346000,15,TRACE,periodic,180001,15,benign,0,5,266,2,1,128,138,138,-94,18,0,180.001
50n_20p_seed1,0.2,1,180350728,1,TRACE,rx,179802,1,root,0,5,128,1,0,65535,65535,65535,32767,21,139,179.802
50n_20p_seed1,0.2,1,180369000,19,TRACE,periodic,180001,19,benign,0,6,281,2,36,128,153,153,-92,17,0,180.001
50n_20p_seed1,0.2,1,180390000,41,TRACE,periodic,180001,41,benign,0,6,449,3,39,281,168,168,-64,10,0,180.001
50n_20p_seed1,0.2,1,180421000,28,TRACE,periodic,180001,28,benign,0,7,301,2,1,128,173,173,-50,21,0,180.001
50n_20p_seed1,0.2,1,180421000,44,TRACE,periodic,180001,44,attacker,1,5,270,2,29,128,142,142,-91,13,0,180.001
50n_20p_seed1,0.2,1,180425000,47,TRACE,periodic,180001,47,attacker,1,5,272,2,1,128,144,144,-92,14,0,180.001
50n_20p_seed1,0.2,1,180427000,26,TRACE,periodic,180001,26,benign,0,5,292,2,36,128,164,164,-74,11,0,180.001
50n_20p_seed1,0.2,1,180483000,25,TRACE,periodic,180001,25,benign,0,6,277,2,22,128,149,149,-94,13,0,180.001
50n_20p_seed1,0.2,1,180505000,7,TRACE,periodic,180001,7,benign,0,6,324,2,22,128,196,196,-90,12,0,180.001
50n_20p_seed1,0.2,1,180541000,13,TRACE,periodic,180001,13,benign,0,4,288,2,1,128,160,160,-83,19,0,180.001
50n_20p_seed1,0.2,1,180549000,1,TRACE,periodic,180001,1,root,0,0,128,1,0,65535,65535,65535,32767,21,0,180.001
50n_20p_seed1,0.2,1,180612000,35,TRACE,periodic,180001,35,benign,0,5,287,2,29,128,159,159,-81,16,0,180.001
50n_20p_seed1,0.2,1,180642000,3,TRACE,periodic,180001,3,benign,0,5,280,2,6,128,152,152,-91,11,0,180.001
50n_20p_seed1,0.2,1,180666000,27,TRACE,periodic,180001,27,benign,0,6,270,2,1,128,142,142,-88,18,0,180.001
50n_20p_seed1,0.2,1,180684000,36,TRACE,periodic,180001,36,attacker,1,6,265,2,1,128,137,137,-66,18,0,180.001
50n_20p_seed1,0.2,1,180692000,14,TRACE,periodic,180001,14,benign,0,5,256,2,1,128,128,128,-82,19,0,180.001
50n_20p_seed1,0.2,1,180695000,49,TRACE,periodic,180001,49,benign,0,4,283,2,32,128,155,155,-91,7,0,180.001
50n_20p_seed1,0.2,1,180714000,31,TRACE,periodic,180001,31,benign,0,6,320,2,1,128,192,192,-59,21,0,180.001
50n_20p_seed1,0.2,1,180721000,22,TRACE,periodic,180001,22,attacker,1,6,256,2,1,128,128,128,-47,23,0,180.001
50n_20p_seed1,0.2,1,180742000,32,TRACE,periodic,180000,32,attacker,1,6,259,2,1,128,131,131,-81,18,0,180.0
50n_20p_seed1,0.2,1,180765000,2,TRACE,periodic,180001,2,benign,0,5,448,3,19,284,164,164,-75,7,0,180.001
50n_20p_seed1,0.2,1,180792000,45,TRACE,periodic,180001,45,benign,0,6,283,2,1,128,155,155,-81,13,0,180.001
50n_20p_seed1,0.2,1,180815000,6,TRACE,periodic,180001,6,attacker,1,6,400,3,21,259,141,141,-80,13,0,180.001
50n_20p_seed1,0.2,1,180836000,34,TRACE,periodic,180001,34,benign,0,6,313,2,36,128,185,185,-71,11,0,180.001
50n_20p_seed1,0.2,1,180837000,42,TRACE,periodic,180001,42,benign,0,6,286,2,36,128,158,158,-78,8,0,180.001
50n_20p_seed1,0.2,1,180862000,16,TRACE,periodic,180001,16,benign,0,6,426,3,14,256,170,170,-73,15,0,180.001
50n_20p_seed1,0.2,1,180907000,8,TRACE,periodic,180001,8,benign,0,6,447,3,14,256,191,191,-86,10,0,180.001
50n_20p_seed1,0.2,1,180926000,21,TRACE,periodic,180001,21,benign,0,5,259,2,1,128,131,131,-51,21,0,180.001
50n_20p_seed1,0.2,1,180971000,4,TRACE,periodic,180001,4,benign,0,5,432,3,21,259,173,173,-84,12,0,180.001
50n_20p_seed1,0.2,1,180971000,38,TRACE,periodic,180001,38,attacker,1,6,301,2,1,128,173,173,-49,19,0,180.001
50n_20p_seed1,0.2,1,180998000,50,TRACE,periodic,180001,50,attacker,1,5,294,2,44,128,166,166,-73,5,0,180.001
50n_20p_seed1,0.2,1,180999000,12,TRACE,periodic,180001,12,benign,0,5,320,2,29,128,192,192,-90,17,0,180.001
50n_20p_seed1,0.2,1,181007000,44,TRACE,tx,180587,44,attacker,1,5,270,2,29,128,142,142,-91,13,0,180.587
50n_20p_seed1,0.2,1,181054016,1,TRACE,rx,180506,1,root,0,5,128,1,0,65535,65535,65535,32767,21,18446744073709551536,180.506
50n_20p_seed1,0.2,1,181058000,8,TRACE,tx,180152,8,benign,0,6,447,3,14,256,191,191,-86,10,0,180.152
50n_20p_seed1,0.2,1,181092984,1,TRACE,rx,180544,1,root,0,6,128,1,0,65535,65535,65535,32767,21,393,180.544
50n_20p_seed1,0.2,1,181396000,26,TRACE,tx,180970,26,benign,0,5,292,2,36,128,164,164,-74,11,0,180.97
50n_20p_seed1,0.2,1,181437016,1,TRACE,rx,180889,1,root,0,5,128,1,0,65535,65535,65535,32767,21,18446744073709551536,180.889
50n_20p_seed1,0.2,1,181497000,49,TRACE,tx,180803,49,benign,0,4,283,2,32,128,155,155,-91,7,0,180.803
50n_20p_seed1,0.2,1,181538000,22,TRACE,tx,180818,22,attacker,1,6,256,2,1,128,128,128,-47,23,0,180.818
50n_20p_seed1,0.2,1,181544016,1,TRACE,rx,180996,1,root,0,4,128,1,0,65535,65535,65535,32767,21,194,180.996
50n_20p_seed1,0.2,1,181560632,21,TRACE,tx,180635,21,benign,0,5,259,2,1,128,131,131,-51,21,0,180.635
50n_20p_seed1,0.2,1,181561728,1,TRACE,rx,181013,1,root,0,6,128,1,0,65535,65535,65535,32767,21,196,181.013
50n_20p_seed1,0.2,1,181576728,1,TRACE,rx,181028,1,root,0,5,128,1,0,65535,65535,65535,32767,21,393,181.028
50n_20p_seed1,0.2,1,181687000,39,TRACE,tx,181549,39,benign,0,5,281,2,1,128,153,153,-73,18,0,181.549
50n_20p_seed1,0.2,1,181728728,1,TRACE,rx,181180,1,root,0,5,128,1,0,65535,65535,65535,32767,21,18446744073709551248,181.18
50n_20p_seed1,0.2,1,181767000,14,TRACE,tx,181076,14,benign,0,5,256,2,1,128,128,128,-82,19,0,181.076
50n_20p_seed1,0.2,1,181811728,1,TRACE,rx,181263,1,root,0,5,128,1,0,65535,65535,65535,32767,21,188,181.263
50n_20p_seed1,0.2,1,181964000,15,TRACE,tx,181619,15,benign,0,5,266,2,1,128,138,138,-94,18,0,181.619
50n_20p_seed1,0.2,1,182001728,1,TRACE,rx,181453,1,root,0,5,128,1,0,65535,65535,65535,32767,21,18446744073709551451,181.453
50n_20p_seed1,0.2,1,183260000,13,TRACE,tx,182720,13,benign,0,4,288,2,1,128,160,160,-83,19,0,182.72
50n_20p_seed1,0.2,1,183287728,1,TRACE,rx,182739,1,root,0,4,128,1,0,65535,65535,65535,32767,21,20,182.739
50n_20p_seed1,0.2,1,183542000,32,TRACE,tx,182800,32,attacker,1,6,258,2,1,128,130,130,-81,18,0,182.8
50n_20p_seed1,0.2,1,183556728,1,TRACE,rx,183008,1,root,0,6,128,1,0,65535,65535,65535,32767,21,209,183.008
50n_20p_seed1,0.2,1,183779000,12,TRACE,tx,182781,12,benign,0,5,320,2,29,128,192,192,-90,17,0,182.781
50n_20p_seed1,0.2,1,183833016,1,TRACE,rx,183285,1,root,0,5,128,1,0,65535,65535,65535,32767,21,505,183.285
50n_20p_seed1,0.2,1,183891000,35,TRACE,tx,183280,35,benign,0,5,287,2,29,128,159,159,-81,16,0,183.28
50n_20p_seed1,0.2,1,183966016,1,TRACE,rx,183418,1,root,0,5,128,1,0,65535,65535,65535,32767,21,139,183.418
50n_20p_seed1,0.2,1,184346000,24,TRACE,tx,184167,24,benign,0,4,312,2,32,128,184,184,-44,17,0,184.167
50n_20p_seed1,0.2,1,184400016,1,TRACE,rx,183852,1,root,0,4,128,1,0,65535,65535,65535,32767,21,18446744073709551302,183.852
50n_20p_seed1,0.2,1,184673000,40,TRACE,tx,184471,40,benign,0,6,277,2,1,128,149,149,-90,16,0,184.471
50n_20p_seed1,0.2,1,184714728,1,TRACE,rx,184166,1,root,0,6,128,1,0,65535,65535,65535,32767,21,18446744073709551312,184.166
50n_20p_seed1,0.2,1,185043000,9,TRACE,tx,184804,9,benign,0,5,424,3,15,266,158,158,-82,7,0,184.804
50n_20p_seed1,0.2,1,185088984,1,TRACE,rx,184540,1,root,0,5,128,1,0,65535,65535,65535,32767,21,18446744073709551353,184.54
50n_20p_seed1,0.2,1,185909000,16,TRACE,tx,185048,16,benign,0,6,426,3,14,256,170,170,-73,15,0,185.048
50n_20p_seed1,0.2,1,185938016,1,TRACE,rx,185390,1,root,0,6,128,1,0,65535,65535,65535,32767,21,343,185.39
50n_20p_seed1,0.2,1,186721000,29,TRACE,tx,186684,29,attacker,1,5,256,2,1,128,128,128,-25,21,0,186.684
50n_20p_seed1,0.2,1,186760728,1,TRACE,rx,186212,1,root,0,5,128,1,0,65535,65535,65535,32767,21,18446744073709551145,186.212
50n_20p_seed1,0.2,1,187029000,18,TRACE,tx,186778,18,benign,0,5,457,3,27,272,185,185,-56,12,0,186.778
50n_20p_seed1,0.2,1,187076016,1,TRACE,rx,186528,1,root,0,5,128,1,0,65535,65535,65535,32767,21,18446744073709551367,186.528
50n_20p_seed1,0.2,1,190013000,20,TRACE,periodic,190001,20,benign,0,6,304,2,1,128,176,176,-63,22,0,190.001
50n_20p_seed1,0.2,1,190038000,29,TRACE,periodic,190001,29,attacker,1,6,256,2,1,128,128,128,-25,21,0,190.001
50n_20p_seed1,0.2,1,190052000,30,TRACE,periodic,190001,30,benign,0,6,301,2,1,128,173,173,-19,21,0,190.001
50n_20p_seed1,0.2,1,190065000,5,TRACE,periodic,190001,5,benign,0,6,277,2,22,128,149,149,-89,13,0,190.001
50n_20p_seed1,0.2,1,190086000,17,TRACE,periodic,190001,17,benign,0,6,277,2,32,128,149,149,-91,10,0,190.001
50n_20p_seed1,0.2,1,190109000,33,TRACE,periodic,190001,33,attacker,1,5,291,2,47,128,163,163,-92,13,0,190.001
50n_20p_seed1,0.2,1,190137000,11,TRACE,periodic,190001,11,benign,0,6,418,3,14,256,162,162,-91,13,0,190.001
50n_20p_seed1,0.2,1,190139000,39,TRACE,periodic,190001,39,benign,0,6,278,2,1,128,150,150,-73,18,0,190.001
50n_20p_seed1,0.2,1,190180000,24,TRACE,periodic,190001,24,benign,0,5,306,2,32,128,178,178,-44,17,0,190.001
50n_20p_seed1,0.2,1,190183000,37,TRACE,periodic,190001,37,benign,0,6,301,2,1,128,173,173,-42,18,0,190.001
50n_20p_seed1,0.2,1,190201000,46,TRACE,periodic,190001,46,benign,0,7,280,2,1,128,152,152,-82,15,0,190.001
50n_20p_seed1,0.2,1,190203000,40,TRACE,periodic,190001,40,benign,0,7,274,2,1,128,146,146,-90,16,0,190.001
50n_20p_seed1,0.2,1,190214000,43,TRACE,periodic,190001,43,benign,0,6,301,2,36,128,173,173,-52,12,0,190.001
50n_20p_seed1,0.2,1,190240000,9,TRACE,periodic,190001,9,benign,0,6,421,3,15,266,155,155,-82,7,0,190.001
50n_20p_seed1,0.2,1,190252000,18,TRACE,periodic,190001,18,benign,0,6,451,3,27,272,179,179,-56,12,0,190.001
50n_20p_seed1,0.2,1,190290000,23,TRACE,periodic,190001,23,benign,0,6,296,2,1,128,168,168,-65,23,0,190.001
50n_20p_seed1,0.2,1,190290000,48,TRACE,periodic,190001,48,benign,0,6,281,2,32,128,153,153,-84,10,0,190.001
50n_20p_seed1,0.2,1,190302000,10,TRACE,periodic,190001,10,benign,0,5,454,3,27,272,182,182,-81,10,0,190.001
50n_20p_seed1,0.2,1,190346000,15,TRACE,periodic,190001,15,benign,0,6,264,2,1,128,136,136,-94,18,0,190.001
50n_20p_seed1,0.2,1,190369000,19,TRACE,periodic,190001,19,benign,0,6,281,2,36,128,153,153,-92,17,0,190.001
50n_20p_seed1,0.2,1,190390000,41,TRACE,periodic,190001,41,benign,0,6,446,3,39,278,168,168,-64,10,0,190.001
50n_20p_seed1,0.2,1,190421000,44,TRACE,periodic,190001,44,attacker,1,6,268,2,29,128,140,140,-91,13,0,190.001
50n_20p_seed1,0.2,1,190421000,28,TRACE,periodic,190001,28,benign,0,7,301,2,1,128,173,173,-50,21,0,190.001
50n_20p_seed1,0.2,1,190425000,47,TRACE,periodic,190001,47,attacker,1,5,272,2,1,128,144,144,-92,14,0,190.001
50n_20p_seed1,0.2,1,190427000,26,TRACE,periodic,190001,26,benign,0,6,288,2,36,128,160,160,-74,11,0,190.001
50n_20p_seed1,0.2,1,190483000,25,TRACE,periodic,190001,25,benign,0,6,277,2,22,128,149,149,-94,13,0,190.001
50n_20p_seed1,0.2,1,190505000,7,TRACE,periodic,190001,7,benign,0,6,324,2,22,128,196,196,-90,12,0,190.001
50n_20p_seed1,0.2,1,190541000,13,TRACE,periodic,190001,13,benign,0,5,284,2,1,128,156,156,-83,19,0,190.001
50n_20p_seed1,0.2,1,190549000,1,TRACE,periodic,190001,1,root,0,0,128,1,0,65535,65535,65535,32767,21,0,190.001
50n_20p_seed1,0.2,1,190612000,35,TRACE,periodic,190001,35,benign,0,6,283,2,29,128,155,155,-81,16,0,190.001
50n_20p_seed1,0.2,1,190642000,3,TRACE,periodic,190001,3,benign,0,5,280,2,6,128,152,152,-91,11,0,190.001
50n_20p_seed1,0.2,1,190666000,27,TRACE,periodic,190001,27,benign,0,6,268,2,1,128,140,140,-88,18,0,190.001
50n_20p_seed1,0.2,1,190684000,36,TRACE,periodic,190001,36,attacker,1,6,264,2,1,128,136,136,-66,18,0,190.001
50n_20p_seed1,0.2,1,190692000,14,TRACE,periodic,190001,14,benign,0,6,256,2,1,128,128,128,-82,19,0,190.001
50n_20p_seed1,0.2,1,190695000,49,TRACE,periodic,190001,49,benign,0,5,280,2,32,128,152,152,-91,7,0,190.001
50n_20p_seed1,0.2,1,190714000,31,TRACE,periodic,190001,31,benign,0,6,320,2,1,128,192,192,-59,21,0,190.001
50n_20p_seed1,0.2,1,190721000,22,TRACE,periodic,190001,22,attacker,1,7,256,2,1,128,128,128,-47,23,0,190.001
50n_20p_seed1,0.2,1,190742000,32,TRACE,periodic,190000,32,attacker,1,7,256,2,1,128,128,128,-81,18,0,190.0
50n_20p_seed1,0.2,1,190765000,2,TRACE,periodic,190001,2,benign,0,5,448,3,19,284,164,164,-75,7,0,190.001
50n_20p_seed1,0.2,1,190792000,45,TRACE,periodic,190001,45,benign,0,6,283,2,1,128,155,155,-81,13,0,190.001
50n_20p_seed1,0.2,1,190815000,6,TRACE,periodic,190001,6,attacker,1,6,399,3,21,258,141,141,-80,13,0,190.001
50n_20p_seed1,0.2,1,190836000,34,TRACE,periodic,190001,34,benign,0,6,313,2,36,128,185,185,-71,11,0,190.001
50n_20p_seed1,0.2,1,190837000,42,TRACE,periodic,190001,42,benign,0,6,286,2,36,128,158,158,-78,8,0,190.001
50n_20p_seed1,0.2,1,190862000,16,TRACE,periodic,190001,16,benign,0,7,421,3,14,256,165,165,-73,15,0,190.001
50n_20p_seed1,0.2,1,190907000,8,TRACE,periodic,190001,8,benign,0,7,440,3,14,256,184,184,-86,10,0,190.001
50n_20p_seed1,0.2,1,190926000,21,TRACE,periodic,190001,21,benign,0,6,258,2,1,128,130,130,-51,21,0,190.001
50n_20p_seed1,0.2,1,190971000,4,TRACE,periodic,190001,4,benign,0,5,432,3,21,259,173,173,-84,12,0,190.001
50n_20p_seed1,0.2,1,190971000,38,TRACE,periodic,190001,38,attacker,1,6,301,2,1,128,173,173,-49,19,0,190.001
50n_20p_seed1,0.2,1,190998000,50,TRACE,periodic,190001,50,attacker,1,5,294,2,44,128,166,166,-73,5,0,190.001
50n_20p_seed1,0.2,1,190999000,12,TRACE,periodic,190001,12,benign,0,6,313,2,29,128,185,185,-90,17,0,190.001
50n_20p_seed1,0.2,1,191430000,43,TRACE,tx,191217,43,benign,0,6,301,2,36,128,173,173,-52,12,0,191.217
50n_20p_seed1,0.2,1,191483016,1,TRACE,rx,190935,1,root,0,6,128,1,0,65535,65535,65535,32767,21,18446744073709551335,190.935
50n_20p_seed1,0.2,1,191668000,28,TRACE,tx,191248,28,benign,0,7,301,2,1,128,173,173,-50,21,0,191.248
50n_20p_seed1,0.2,1,191709728,1,TRACE,rx,191161,1,root,0,7,128,1,0,65535,65535,65535,32767,21,18446744073709551530,191.161
50n_20p_seed1,0.2,1,193900000,41,TRACE,tx,193511,41,benign,0,6,446,3,39,278,168,168,-64,10,0,193.511
50n_20p_seed1,0.2,1,193951016,1,TRACE,rx,193403,1,root,0,6,128,1,0,65535,65535,65535,32767,21,18446744073709551509,193.403
50n_20p_seed1,0.2,1,194344000,17,TRACE,tx,194259,17,benign,0,6,277,2,32,128,149,149,-91,10,0,194.259
50n_20p_seed1,0.2,1,194382016,1,TRACE,rx,193834,1,root,0,6,128,1,0,65535,65535,65535,32767,21,18446744073709551192,193.834
50n_20p_seed1,0.2,1,194638000,2,TRACE,tx,193874,2,benign,0,5,448,3,19,284,164,164,-75,7,0,193.874
50n_20p_seed1,0.2,1,194718984,1,TRACE,rx,194170,1,root,0,5,128,1,0,65535,65535,65535,32767,21,297,194.17
50n_20p_seed1,0.2,1,194904000,10,TRACE,tx,194603,10,benign,0,5,450,3,27,268,182,182,-81,10,0,194.603
50n_20p_seed1,0.2,1,194940016,1,TRACE,rx,194392,1,root,0,5,128,1,0,65535,65535,65535,32767,21,18446744073709551406,194.392
50n_20p_seed1,0.2,1,196705000,46,TRACE,tx,196505,46,benign,0,7,280,2,1,128,152,152,-82,15,0,196.505
50n_20p_seed1,0.2,1,196739728,1,TRACE,rx,196191,1,root,0,7,128,1,0,65535,65535,65535,32767,21,18446744073709551303,196.191
50n_20p_seed1,0.2,1,197949000,23,TRACE,tx,197660,23,benign,0,6,296,2,1,128,168,168,-65,23,0,197.66
50n_20p_seed1,0.2,1,197962728,1,TRACE,rx,197414,1,root,0,6,128,1,0,65535,65535,65535,32767,21,18446744073709551371,197.414
50n_20p_seed1,0.2,1,198217000,33,TRACE,tx,198109,33,attacker,1,5,291,2,47,128,163,163,-92,13,0,198.109
50n_20p_seed1,0.2,1,198271016,1,TRACE,rx,197723,1,root,0,5,128,1,0,65535,65535,65535,32767,21,18446744073709551231,197.723
50n_20p_seed1,0.2,1,198851000,25,TRACE,tx,198369,25,benign,0,6,277,2,22,128,149,149,-94,13,0,198.369
50n_20p_seed1,0.2,1,198871000,1,TRACE,rx,198323,1,root,0,6,128,1,0,65535,65535,65535,32767,21,18446744073709551571,198.323
50n_20p_seed1,0.2,1,198955000,20,TRACE,tx,198943,20,benign,0,6,304,2,1,128,176,176,-63,22,0,198.943
50n_20p_seed1,0.2,1,198983728,1,TRACE,rx,198435,1,root,0,6,128,1,0,65535,65535,65535,32767,21,18446744073709551109,198.435
50n_20p_seed1,0.2,1,199165000,47,TRACE,tx,198741,47,attacker,1,5,270,2,1,128,142,142,-92,14,0,198.741
50n_20p_seed1,0.2,1,199196000,36,TRACE,tx,198513,36,attacker,1,6,274,2,1,128,146,146,-66,18,0,198.513
50n_20p_seed1,0.2,1,199198728,1,TRACE,rx,198650,1,root,0,5,128,1,0,65535,65535,65535,32767,21,18446744073709551526,198.65
50n_20p_seed1,0.2,1,199238728,1,TRACE,rx,198690,1,root,0,6,128,1,0,65535,65535,65535,32767,21,178,198.69
50n_20p_seed1,0.2,1,199797000,5,TRACE,tx,199733,5,benign,0,6,277,2,22,128,149,149,-89,13,0,199.733
50n_20p_seed1,0.2,1,199825984,1,TRACE,rx,199277,1,root,0,6,128,1,0,65535,65535,65535,32767,21,18446744073709551161,199.277
50n_20p_seed1,0.2,1,200013000,20,TRACE,periodic,200001,20,benign,0,7,299,2,1,128,171,171,-63,22,0,200.001
50n_20p_seed1,0.2,1,200038000,29,TRACE,periodic,200001,29,attacker,1,6,256,2,1,128,128,128,-25,21,0,200.001
50n_20p_seed1,0.2,1,200052000,30,TRACE,periodic,200001,30,benign,0,6,301,2,1,128,173,173,-19,21,0,200.001
50n_20p_seed1,0.2,1,200065000,5,TRACE,periodic,200001,5,benign,0,7,274,2,22,128,146,146,-89,13,0,200.001
50n_20p_seed1,0.2,1,200086000,17,TRACE,periodic,200001,17,benign,0,7,274,2,32,128,146,146,-91,10,0,200.001
50n_20p_seed1,0.2,1,200109000,33,TRACE,periodic,200001,33,attacker,1,6,287,2,47,128,159,159,-92,13,0,200.001
50n_20p_seed1,0.2,1,200137000,11,TRACE,periodic,200001,11,benign,0,6,418,3,14,256,162,162,-91,13,0,200.001
50n_20p_seed1,0.2,1,200139000,39,TRACE,periodic,200001,39,benign,0,6,275,2,1,128,147,147,-73,18,0,200.001
50n_20p_seed1,0.2,1,200180000,24,TRACE,periodic,200001,24,benign,0,5,306,2,32,128,178,178,-44,17,0,200.001
50n_20p_seed1,0.2,1,200183000,37,TRACE,periodic,200001,37,benign,0,6,301,2,1,128,173,173,-42,18,0,200.001
50n_20p_seed1,0.2,1,200201000,46,TRACE,periodic,200001,46,benign,0,8,277,2,1,128,149,149,-82,15,0,200.001
50n_20p_seed1,0.2,1,200203000,40,TRACE,periodic,200001,40,benign,0,7,274,2,1,128,146,146,-90,16,0,200.001
50n_20p_seed1,0.2,1,200214000,43,TRACE,periodic,200001,43,benign,0,7,296,2,36,128,168,168,-52,12,0,200.001
50n_20p_seed1,0.2,1,200240000,9,TRACE,periodic,200001,9,benign,0,6,419,3,15,264,155,155,-82,7,0,200.001
50n_20p_seed1,0.2,1,200252000,18,TRACE,periodic,200001,18,benign,0,6,447,3,27,268,179,179,-56,12,0,200.001
50n_20p_seed1,0.2,1,200290000,48,TRACE,periodic,200001,48,benign,0,6,281,2,32,128,153,153,-84,10,0,200.001
50n_20p_seed1,0.2,1,200290000,23,TRACE,periodic,200001,23,benign,0,7,292,2,1,128,164,164,-65,23,0,200.001
50n_20p_seed1,0.2,1,200302000,10,TRACE,periodic,200001,10,benign,0,6,444,3,27,268,176,176,-81,10,0,200.001
50n_20p_seed1,0.2,1,200346000,15,TRACE,periodic,200001,15,benign,0,6,264,2,1,128,136,136,-94,18,0,200.001
50n_20p_seed1,0.2,1,200369000,19,TRACE,periodic,200001,19,benign,0,6,278,2,36,128,150,150,-92,17,0,200.001
50n_20p_seed1,0.2,1,200390000,41,TRACE,periodic,200001,41,benign,0,7,442,3,39,278,164,164,-64,10,0,200.001
50n_20p_seed1,0.2,1,200421000,44,TRACE,periodic,200001,44,attacker,1,6,268,2,29,128,140,140,-91,13,0,200.001
50n_20p_seed1,0.2,1,200421000,28,TRACE,periodic,200001,28,benign,0,8,296,2,1,128,168,168,-50,21,0,200.001
50n_20p_seed1,0.2,1,200425000,47,TRACE,periodic,200001,47,attacker,1,6,268,2,1,128,140,140,-92,14,0,200.001
50n_20p_seed1,0.2,1,200427000,26,TRACE,periodic,200001,26,benign,0,6,288,2,36,128,160,160,-74,11,0,200.001
50n_20p_seed1,0.2,1,200483000,25,TRACE,periodic,200001,25,benign,0,7,274,2,22,128,146,146,-94,13,0,200.001
50n_20p_seed1,0.2,1,200505000,7,TRACE,periodic,200001,7,benign,0,6,324,2,22,128,196,196,-90,12,0,200.001
50n_20p_seed1,0.2,1,200541000,13,TRACE,periodic,200001,13,benign,0,5,284,2,1,128,156,156,-83,19,0,200.001
50n_20p_seed1,0.2,1,200549000,1,TRACE,periodic,200001,1,root,0,0,128,1,0,65535,65535,65535,32767,21,0,200.001
50n_20p_seed1,0.2,1,200612000,35,TRACE,periodic,200001,35,benign,0,6,283,2,29,128,155,155,-81,16,0,200.001
50n_20p_seed1,0.2,1,200642000,3,TRACE,periodic,200001,3,benign,0,5,280,2,6,128,152,152,-91,11,0,200.001
50n_20p_seed1,0.2,1,200666000,27,TRACE,periodic,200001,27,benign,0,6,266,2,1,128,138,138,-88,18,0,200.001
